OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,7,0,13,0,37
1,PROTECTION,7,0,9,0,41
2,PROXIMITY,13,0,1,0,49
3,PROTECTION,9,0,14,0,36
4,PROTECTION,8,0,10,0,40
5,PROTECTION,7,0,13,0,37
6,PROTECTION,7,0,15,0,35
7,PROTECTION,7,0,8,0,42
8,PROTECTION,6,0,17,0,33
9,PROTECTION,11,0,11,0,39
10,PROXIMITY,21,0,1,0,49
11,PROTECTION,6,0,15,0,35
12,PROTECTION,6,0,19,0,31
13,PROTECTION,9,0,13,0,37
14,PROTECTION,7,0,18,0,32
15,PROTECTION,6,0,20,0,30
16,PROTECTION,7,0,15,0,35
17,PROTECTION,7,0,21,0,29
18,PROTECTION,6,0,15,0,35
19,PROTECTION,6,0,17,0,33
20,PROTECTION,9,0,9,0,41
21,PROTECTION,6,0,16,0,34
22,PROTECTION,6,0,14,0,36
23,PROTECTION,6,0,14,0,36
24,PROTECTION,6,0,21,0,29
25,PROTECTION,11,0,13,0,37
26,PROTECTION,5,0,9,0,41
27,PROTECTION,11,0,8,0,42
28,PROTECTION,7,0,14,0,36
29,PROTECTION,6,0,17,0,33
30,PROTECTION,9,0,14,0,36
31,PROTECTION,5,0,13,0,37
32,PROTECTION,7,0,12,0,38
33,PROTECTION,11,0,15,0,35
34,PROTECTION,9,0,10,0,40
35,PROXIMITY,19,0,1,0,49
36,PROTECTION,9,0,14,0,36
37,PROTECTION,9,0,13,0,37
38,PROTECTION,6,0,17,0,33
39,PROTECTION,5,0,13,0,37
40,PROTECTION,9,0,12,0,38
41,PROTECTION,7,0,18,0,32
42,PROTECTION,13,0,8,0,42
43,PROTECTION,7,0,17,0,33
44,PROTECTION,7,0,17,0,33
45,PROTECTION,6,0,15,0,35
46,PROTECTION,9,0,13,0,37
47,PROTECTION,7,0,13,0,37
48,DEGREE,13,0,14,0,36
49,PROTECTION,9,0,13,0,37

