PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,109
RANDOM,DEGREE,20
RANDOM,PROTECTION,374
MIXED,PROXIMITY,277
MIXED,DEGREE,81
MIXED,PROTECTION,168
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,396
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,109
RANDOM,DEGREE,20
RANDOM,PROTECTION,374
MIXED,PROXIMITY,277
MIXED,DEGREE,81
MIXED,PROTECTION,168
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,396
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,109
RANDOM,DEGREE,20
RANDOM,PROTECTION,374
MIXED,PROXIMITY,277
MIXED,DEGREE,81
MIXED,PROTECTION,168
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,396
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,109
RANDOM,DEGREE,20
RANDOM,PROTECTION,374
MIXED,PROXIMITY,277
MIXED,DEGREE,81
MIXED,PROTECTION,168
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,396
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,109
RANDOM,DEGREE,20
RANDOM,PROTECTION,374
MIXED,PROXIMITY,277
MIXED,DEGREE,81
MIXED,PROTECTION,168
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,396
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,109
RANDOM,DEGREE,20
RANDOM,PROTECTION,374
MIXED,PROXIMITY,277
MIXED,DEGREE,81
MIXED,PROTECTION,168
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,396
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,109
RANDOM,DEGREE,20
RANDOM,PROTECTION,374
MIXED,PROXIMITY,277
MIXED,DEGREE,81
MIXED,PROTECTION,168
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,396
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,109
RANDOM,DEGREE,20
RANDOM,PROTECTION,374
MIXED,PROXIMITY,277
MIXED,DEGREE,81
MIXED,PROTECTION,168
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,396
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,109
RANDOM,DEGREE,20
RANDOM,PROTECTION,374
MIXED,PROXIMITY,277
MIXED,DEGREE,81
MIXED,PROTECTION,168
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,396
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,109
RANDOM,DEGREE,20
RANDOM,PROTECTION,374
MIXED,PROXIMITY,277
MIXED,DEGREE,81
MIXED,PROTECTION,168
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,396
