PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,69
RANDOM,DEGREE,8
RANDOM,PROTECTION,423
MIXED,PROXIMITY,257
MIXED,DEGREE,73
MIXED,PROTECTION,180
DETERMINISTIC,PROXIMITY,5
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,490
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,69
RANDOM,DEGREE,8
RANDOM,PROTECTION,423
MIXED,PROXIMITY,257
MIXED,DEGREE,73
MIXED,PROTECTION,180
DETERMINISTIC,PROXIMITY,5
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,490
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,69
RANDOM,DEGREE,8
RANDOM,PROTECTION,423
MIXED,PROXIMITY,257
MIXED,DEGREE,73
MIXED,PROTECTION,180
DETERMINISTIC,PROXIMITY,5
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,490
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,69
RANDOM,DEGREE,8
RANDOM,PROTECTION,423
MIXED,PROXIMITY,257
MIXED,DEGREE,73
MIXED,PROTECTION,180
DETERMINISTIC,PROXIMITY,5
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,490
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,69
RANDOM,DEGREE,8
RANDOM,PROTECTION,423
MIXED,PROXIMITY,257
MIXED,DEGREE,73
MIXED,PROTECTION,180
DETERMINISTIC,PROXIMITY,5
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,490
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,69
RANDOM,DEGREE,8
RANDOM,PROTECTION,423
MIXED,PROXIMITY,257
MIXED,DEGREE,73
MIXED,PROTECTION,180
DETERMINISTIC,PROXIMITY,5
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,490
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,69
RANDOM,DEGREE,8
RANDOM,PROTECTION,423
MIXED,PROXIMITY,257
MIXED,DEGREE,73
MIXED,PROTECTION,180
DETERMINISTIC,PROXIMITY,5
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,490
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,69
RANDOM,DEGREE,8
RANDOM,PROTECTION,423
MIXED,PROXIMITY,257
MIXED,DEGREE,73
MIXED,PROTECTION,180
DETERMINISTIC,PROXIMITY,5
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,490
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,69
RANDOM,DEGREE,8
RANDOM,PROTECTION,423
MIXED,PROXIMITY,257
MIXED,DEGREE,73
MIXED,PROTECTION,180
DETERMINISTIC,PROXIMITY,5
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,490
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,69
RANDOM,DEGREE,8
RANDOM,PROTECTION,423
MIXED,PROXIMITY,257
MIXED,DEGREE,73
MIXED,PROTECTION,180
DETERMINISTIC,PROXIMITY,5
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,490
