PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,86
RANDOM,DEGREE,20
RANDOM,PROTECTION,397
MIXED,PROXIMITY,248
MIXED,DEGREE,87
MIXED,PROTECTION,173
DETERMINISTIC,PROXIMITY,45
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,471
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,86
RANDOM,DEGREE,20
RANDOM,PROTECTION,397
MIXED,PROXIMITY,248
MIXED,DEGREE,87
MIXED,PROTECTION,173
DETERMINISTIC,PROXIMITY,45
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,471
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,86
RANDOM,DEGREE,20
RANDOM,PROTECTION,397
MIXED,PROXIMITY,248
MIXED,DEGREE,87
MIXED,PROTECTION,173
DETERMINISTIC,PROXIMITY,45
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,471
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,86
RANDOM,DEGREE,20
RANDOM,PROTECTION,397
MIXED,PROXIMITY,248
MIXED,DEGREE,87
MIXED,PROTECTION,173
DETERMINISTIC,PROXIMITY,45
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,471
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,86
RANDOM,DEGREE,20
RANDOM,PROTECTION,397
MIXED,PROXIMITY,248
MIXED,DEGREE,87
MIXED,PROTECTION,173
DETERMINISTIC,PROXIMITY,45
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,471
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,86
RANDOM,DEGREE,20
RANDOM,PROTECTION,397
MIXED,PROXIMITY,248
MIXED,DEGREE,87
MIXED,PROTECTION,173
DETERMINISTIC,PROXIMITY,45
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,471
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,86
RANDOM,DEGREE,20
RANDOM,PROTECTION,397
MIXED,PROXIMITY,248
MIXED,DEGREE,87
MIXED,PROTECTION,173
DETERMINISTIC,PROXIMITY,45
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,471
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,86
RANDOM,DEGREE,20
RANDOM,PROTECTION,397
MIXED,PROXIMITY,248
MIXED,DEGREE,87
MIXED,PROTECTION,173
DETERMINISTIC,PROXIMITY,45
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,471
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,86
RANDOM,DEGREE,20
RANDOM,PROTECTION,397
MIXED,PROXIMITY,248
MIXED,DEGREE,87
MIXED,PROTECTION,173
DETERMINISTIC,PROXIMITY,45
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,471
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,86
RANDOM,DEGREE,20
RANDOM,PROTECTION,397
MIXED,PROXIMITY,248
MIXED,DEGREE,87
MIXED,PROTECTION,173
DETERMINISTIC,PROXIMITY,45
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,471
