PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,10
RANDOM,PROTECTION,384
MIXED,PROXIMITY,271
MIXED,DEGREE,84
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,151
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,378
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,10
RANDOM,PROTECTION,384
MIXED,PROXIMITY,271
MIXED,DEGREE,84
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,151
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,378
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,10
RANDOM,PROTECTION,384
MIXED,PROXIMITY,271
MIXED,DEGREE,84
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,151
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,378
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,10
RANDOM,PROTECTION,384
MIXED,PROXIMITY,271
MIXED,DEGREE,84
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,151
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,378
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,10
RANDOM,PROTECTION,384
MIXED,PROXIMITY,271
MIXED,DEGREE,84
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,151
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,378
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,10
RANDOM,PROTECTION,384
MIXED,PROXIMITY,271
MIXED,DEGREE,84
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,151
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,378
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,10
RANDOM,PROTECTION,384
MIXED,PROXIMITY,271
MIXED,DEGREE,84
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,151
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,378
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,10
RANDOM,PROTECTION,384
MIXED,PROXIMITY,271
MIXED,DEGREE,84
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,151
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,378
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,10
RANDOM,PROTECTION,384
MIXED,PROXIMITY,271
MIXED,DEGREE,84
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,151
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,378
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,10
RANDOM,PROTECTION,384
MIXED,PROXIMITY,271
MIXED,DEGREE,84
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,151
DETERMINISTIC,DEGREE,13
DETERMINISTIC,PROTECTION,378
