PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,110
RANDOM,DEGREE,12
RANDOM,PROTECTION,378
MIXED,PROXIMITY,269
MIXED,DEGREE,92
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,397
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,110
RANDOM,DEGREE,12
RANDOM,PROTECTION,378
MIXED,PROXIMITY,269
MIXED,DEGREE,92
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,397
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,110
RANDOM,DEGREE,12
RANDOM,PROTECTION,378
MIXED,PROXIMITY,269
MIXED,DEGREE,92
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,397
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,110
RANDOM,DEGREE,12
RANDOM,PROTECTION,378
MIXED,PROXIMITY,269
MIXED,DEGREE,92
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,397
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,110
RANDOM,DEGREE,12
RANDOM,PROTECTION,378
MIXED,PROXIMITY,269
MIXED,DEGREE,92
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,397
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,110
RANDOM,DEGREE,12
RANDOM,PROTECTION,378
MIXED,PROXIMITY,269
MIXED,DEGREE,92
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,397
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,110
RANDOM,DEGREE,12
RANDOM,PROTECTION,378
MIXED,PROXIMITY,269
MIXED,DEGREE,92
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,397
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,110
RANDOM,DEGREE,12
RANDOM,PROTECTION,378
MIXED,PROXIMITY,269
MIXED,DEGREE,92
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,397
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,110
RANDOM,DEGREE,12
RANDOM,PROTECTION,378
MIXED,PROXIMITY,269
MIXED,DEGREE,92
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,397
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,110
RANDOM,DEGREE,12
RANDOM,PROTECTION,378
MIXED,PROXIMITY,269
MIXED,DEGREE,92
MIXED,PROTECTION,157
DETERMINISTIC,PROXIMITY,136
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,397
