PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,139
RANDOM,DEGREE,22
RANDOM,PROTECTION,341
MIXED,PROXIMITY,286
MIXED,DEGREE,80
MIXED,PROTECTION,150
DETERMINISTIC,PROXIMITY,153
DETERMINISTIC,DEGREE,12
DETERMINISTIC,PROTECTION,390
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,139
RANDOM,DEGREE,22
RANDOM,PROTECTION,341
MIXED,PROXIMITY,286
MIXED,DEGREE,80
MIXED,PROTECTION,150
DETERMINISTIC,PROXIMITY,153
DETERMINISTIC,DEGREE,12
DETERMINISTIC,PROTECTION,390
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,139
RANDOM,DEGREE,22
RANDOM,PROTECTION,341
MIXED,PROXIMITY,286
MIXED,DEGREE,80
MIXED,PROTECTION,150
DETERMINISTIC,PROXIMITY,153
DETERMINISTIC,DEGREE,12
DETERMINISTIC,PROTECTION,390
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,139
RANDOM,DEGREE,22
RANDOM,PROTECTION,341
MIXED,PROXIMITY,286
MIXED,DEGREE,80
MIXED,PROTECTION,150
DETERMINISTIC,PROXIMITY,153
DETERMINISTIC,DEGREE,12
DETERMINISTIC,PROTECTION,390
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,139
RANDOM,DEGREE,22
RANDOM,PROTECTION,341
MIXED,PROXIMITY,286
MIXED,DEGREE,80
MIXED,PROTECTION,150
DETERMINISTIC,PROXIMITY,153
DETERMINISTIC,DEGREE,12
DETERMINISTIC,PROTECTION,390
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,139
RANDOM,DEGREE,22
RANDOM,PROTECTION,341
MIXED,PROXIMITY,286
MIXED,DEGREE,80
MIXED,PROTECTION,150
DETERMINISTIC,PROXIMITY,153
DETERMINISTIC,DEGREE,12
DETERMINISTIC,PROTECTION,390
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,139
RANDOM,DEGREE,22
RANDOM,PROTECTION,341
MIXED,PROXIMITY,286
MIXED,DEGREE,80
MIXED,PROTECTION,150
DETERMINISTIC,PROXIMITY,153
DETERMINISTIC,DEGREE,12
DETERMINISTIC,PROTECTION,390
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,139
RANDOM,DEGREE,22
RANDOM,PROTECTION,341
MIXED,PROXIMITY,286
MIXED,DEGREE,80
MIXED,PROTECTION,150
DETERMINISTIC,PROXIMITY,153
DETERMINISTIC,DEGREE,12
DETERMINISTIC,PROTECTION,390
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,139
RANDOM,DEGREE,22
RANDOM,PROTECTION,341
MIXED,PROXIMITY,286
MIXED,DEGREE,80
MIXED,PROTECTION,150
DETERMINISTIC,PROXIMITY,153
DETERMINISTIC,DEGREE,12
DETERMINISTIC,PROTECTION,390
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,139
RANDOM,DEGREE,22
RANDOM,PROTECTION,341
MIXED,PROXIMITY,286
MIXED,DEGREE,80
MIXED,PROTECTION,150
DETERMINISTIC,PROXIMITY,153
DETERMINISTIC,DEGREE,12
DETERMINISTIC,PROTECTION,390
