OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,7,0,12,0,38
1,PROTECTION,9,0,10,0,40
2,PROTECTION,9,0,22,0,28
3,PROXIMITY,31,0,2,0,48
4,PROTECTION,9,0,20,0,30
5,PROTECTION,21,0,1,0,49
6,PROTECTION,7,0,14,0,36
7,PROTECTION,23,0,2,0,48
8,PROTECTION,15,0,8,0,42
9,PROXIMITY,25,0,8,0,42
10,PROXIMITY,35,0,1,0,49
11,PROXIMITY,13,0,4,0,46
12,PROXIMITY,25,0,4,0,46
13,PROXIMITY,27,0,1,0,49
14,PROXIMITY,15,0,13,0,37
14,DEGREE,15,0,13,0,37
15,PROTECTION,17,0,6,0,44
16,DEGREE,19,0,4,0,46
17,DEGREE,21,0,11,0,39
18,PROXIMITY,17,0,13,0,37
19,DEGREE,17,0,7,0,43
20,PROXIMITY,17,0,13,0,37
21,PROXIMITY,11,0,14,0,36
22,PROXIMITY,27,0,1,0,49
23,DEGREE,21,0,10,0,40
24,PROXIMITY,33,0,1,0,49
25,PROXIMITY,19,0,10,0,40
26,PROXIMITY,17,0,5,0,45
27,PROTECTION,9,0,14,0,36
28,PROXIMITY,13,0,7,0,43
29,DEGREE,15,0,7,0,43
30,PROXIMITY,19,0,7,0,43
31,PROXIMITY,25,0,8,0,42
32,PROTECTION,9,0,13,0,37
33,PROXIMITY,15,0,8,0,42
34,DEGREE,9,0,10,0,40
34,PROTECTION,9,0,10,0,40
35,PROTECTION,9,0,12,0,38
36,PROXIMITY,19,0,12,0,38
37,PROXIMITY,31,0,1,0,49
38,PROXIMITY,35,0,1,0,49
39,PROXIMITY,11,0,13,0,37
39,DEGREE,11,0,13,0,37
40,DEGREE,13,0,10,0,40
41,PROXIMITY,17,0,3,0,47
42,PROTECTION,11,0,13,0,37
43,PROTECTION,11,0,11,0,39
44,PROTECTION,13,0,9,0,41
45,PROXIMITY,13,0,14,0,36
46,PROTECTION,9,0,13,0,37
47,PROXIMITY,31,0,1,0,49
48,PROXIMITY,25,0,2,0,48
49,PROXIMITY,19,0,4,0,46

