OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,9,0,32,0,18
1,PROTECTION,6,0,31,0,19
2,PROTECTION,6,0,35,0,15
3,PROTECTION,6,0,38,0,12
4,PROTECTION,6,0,38,0,12
5,PROTECTION,6,0,35,0,15
6,PROTECTION,6,0,34,0,16
7,PROTECTION,6,0,35,0,15
8,PROTECTION,7,0,33,0,17
9,PROTECTION,6,0,37,0,13
10,PROTECTION,6,0,33,0,17
11,PROTECTION,6,0,34,0,16
12,PROTECTION,6,0,36,0,14
13,PROTECTION,7,0,34,0,16
14,PROTECTION,6,0,32,0,18
15,PROTECTION,6,0,36,0,14
16,PROTECTION,6,0,36,0,14
17,PROTECTION,6,0,36,0,14
18,PROTECTION,6,0,36,0,14
19,PROTECTION,6,0,35,0,15
20,PROTECTION,6,0,37,0,13
21,PROTECTION,6,0,36,0,14
22,PROTECTION,7,0,31,0,19
23,PROTECTION,5,0,38,0,12
24,PROTECTION,6,0,36,0,14
25,PROTECTION,6,0,35,0,15
26,PROTECTION,6,0,36,0,14
27,PROTECTION,6,0,38,0,12
28,PROTECTION,6,0,32,0,18
29,PROTECTION,6,0,35,0,15
30,PROTECTION,6,0,39,0,11
31,PROTECTION,6,0,37,0,13
32,PROTECTION,6,0,32,0,18
33,PROTECTION,6,0,36,0,14
34,PROTECTION,6,0,36,0,14
35,PROTECTION,5,0,37,0,13
36,PROTECTION,6,0,39,0,11
37,PROTECTION,6,0,35,0,15
38,PROTECTION,6,0,35,0,15
39,PROTECTION,6,0,36,0,14
40,PROTECTION,6,0,34,0,16
41,PROTECTION,6,0,34,0,16
42,PROTECTION,6,0,38,0,12
43,PROTECTION,6,0,37,0,13
44,PROTECTION,6,0,32,0,18
45,PROTECTION,6,0,34,0,16
46,PROTECTION,6,0,33,0,17
47,PROTECTION,6,0,32,0,18
48,PROTECTION,6,0,34,0,16
49,PROTECTION,6,0,32,0,18

