OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,15,0,15,0,35
0,DEGREE,11,0,18,0,32
0,PROTECTION,9,0,16,0,34
1,PROXIMITY,29,0,2,0,48
1,DEGREE,11,0,14,0,36
1,PROTECTION,11,0,10,0,40
2,PROXIMITY,13,0,17,0,33
2,DEGREE,11,0,19,0,31
2,PROTECTION,7,0,17,0,33
3,PROXIMITY,15,0,12,0,38
3,DEGREE,13,0,12,0,38
3,PROTECTION,11,0,11,0,39
4,PROXIMITY,17,0,15,0,35
4,DEGREE,13,0,19,0,31
4,PROTECTION,7,0,20,0,30
5,PROXIMITY,13,0,12,0,38
5,DEGREE,11,0,13,0,37
5,PROTECTION,11,0,11,0,39
6,PROXIMITY,13,0,14,0,36
6,DEGREE,13,0,14,0,36
6,PROTECTION,8,0,14,0,36
7,PROXIMITY,15,0,15,0,35
7,DEGREE,25,0,9,0,41
7,PROTECTION,11,0,13,0,37
8,PROXIMITY,7,0,18,0,32
8,DEGREE,9,0,20,0,30
8,PROTECTION,7,0,16,0,34
9,PROXIMITY,17,0,7,0,43
9,DEGREE,17,0,7,0,43
9,PROTECTION,13,0,8,0,42
10,PROXIMITY,21,0,1,0,49
10,DEGREE,19,0,3,0,47
10,PROTECTION,15,0,5,0,45
11,PROXIMITY,15,0,12,0,38
11,DEGREE,29,0,9,0,41
11,PROTECTION,11,0,13,0,37
12,PROXIMITY,15,0,10,0,40
12,DEGREE,17,0,11,0,39
12,PROTECTION,11,0,12,0,38
13,PROXIMITY,11,0,15,0,35
13,DEGREE,13,0,14,0,36
13,PROTECTION,9,0,14,0,36
14,PROXIMITY,11,0,13,0,37
14,DEGREE,13,0,13,0,37
14,PROTECTION,9,0,13,0,37
15,PROXIMITY,17,0,1,0,49
15,DEGREE,13,0,3,0,47
15,PROTECTION,13,0,3,0,47
16,PROXIMITY,35,0,1,0,49
16,DEGREE,17,0,17,0,33
16,PROTECTION,9,0,14,0,36
17,PROXIMITY,17,0,10,0,40
17,DEGREE,13,0,11,0,39
17,PROTECTION,13,0,8,0,42
18,PROXIMITY,15,0,5,0,45
18,DEGREE,15,0,6,0,44
18,PROTECTION,9,0,7,0,43
19,PROXIMITY,9,0,13,0,37
19,DEGREE,11,0,14,0,36
19,PROTECTION,7,0,12,0,38
20,PROXIMITY,33,0,1,0,49
20,DEGREE,25,0,2,0,48
20,PROTECTION,21,0,2,0,48
21,PROXIMITY,13,0,10,0,40
21,DEGREE,9,0,13,0,37
21,PROTECTION,13,0,8,0,42
22,PROXIMITY,23,0,2,0,48
22,DEGREE,11,0,9,0,41
22,PROTECTION,13,0,7,0,43
23,PROXIMITY,25,0,1,0,49
23,DEGREE,11,0,10,0,40
23,PROTECTION,9,0,9,0,41
24,PROXIMITY,29,0,3,0,47
24,DEGREE,19,0,12,0,38
24,PROTECTION,7,0,17,0,33
25,PROXIMITY,13,0,10,0,40
25,DEGREE,17,0,6,0,44
25,PROTECTION,11,0,10,0,40
26,PROXIMITY,25,0,5,0,45
26,DEGREE,17,0,8,0,42
26,PROTECTION,7,0,13,0,37
27,PROXIMITY,11,0,14,0,36
27,DEGREE,11,0,14,0,36
27,PROTECTION,8,0,14,0,36
28,PROXIMITY,17,0,8,0,42
28,DEGREE,13,0,13,0,37
28,PROTECTION,11,0,9,0,41
29,PROXIMITY,13,0,11,0,39
29,DEGREE,15,0,11,0,39
29,PROTECTION,9,0,12,0,38
30,PROXIMITY,15,0,14,0,36
30,DEGREE,9,0,17,0,33
30,PROTECTION,11,0,13,0,37
31,PROXIMITY,15,0,9,0,41
31,DEGREE,15,0,9,0,41
31,PROTECTION,11,0,10,0,40
32,PROXIMITY,21,0,8,0,42
32,DEGREE,23,0,10,0,40
32,PROTECTION,9,0,11,0,39
33,PROXIMITY,19,0,3,0,47
33,DEGREE,17,0,3,0,47
33,PROTECTION,11,0,7,0,43
34,PROXIMITY,17,0,11,0,39
34,DEGREE,13,0,14,0,36
34,PROTECTION,7,0,15,0,35
35,PROXIMITY,13,0,13,0,37
35,DEGREE,13,0,14,0,36
35,PROTECTION,11,0,10,0,40
36,PROXIMITY,17,0,14,0,36
36,DEGREE,13,0,20,0,30
36,PROTECTION,13,0,15,0,35
37,PROXIMITY,13,0,2,0,48
37,DEGREE,9,0,7,0,43
37,PROTECTION,9,0,3,0,47
38,PROXIMITY,7,0,28,0,22
38,DEGREE,7,0,24,0,26
38,PROTECTION,6,0,24,0,26
39,PROXIMITY,25,0,1,0,49
39,DEGREE,19,0,6,0,44
39,PROTECTION,13,0,6,0,44
40,PROXIMITY,15,0,10,0,40
40,DEGREE,13,0,14,0,36
40,PROTECTION,15,0,9,0,41
41,PROXIMITY,13,0,16,0,34
41,DEGREE,9,0,18,0,32
41,PROTECTION,11,0,15,0,35
42,PROXIMITY,27,0,1,0,49
42,DEGREE,19,0,8,0,42
42,PROTECTION,11,0,11,0,39
43,PROXIMITY,15,0,10,0,40
43,DEGREE,15,0,11,0,39
43,PROTECTION,11,0,9,0,41
44,PROXIMITY,13,0,19,0,31
44,DEGREE,15,0,19,0,31
44,PROTECTION,9,0,18,0,32
45,PROXIMITY,13,0,6,0,44
45,DEGREE,13,0,5,0,45
45,PROTECTION,9,0,7,0,43
46,PROXIMITY,15,0,11,0,39
46,DEGREE,19,0,7,0,43
46,PROTECTION,8,0,13,0,37
47,PROXIMITY,17,0,8,0,42
47,DEGREE,15,0,10,0,40
47,PROTECTION,9,0,10,0,40
48,PROXIMITY,39,0,1,0,49
48,DEGREE,15,0,18,0,32
48,PROTECTION,15,0,12,0,38
49,PROXIMITY,13,0,1,0,49
49,DEGREE,13,0,2,0,48
49,PROTECTION,9,0,4,0,46

