OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,19,0,24,0,26
1,PROTECTION,17,0,24,0,26
2,PROXIMITY,21,0,27,0,23
3,PROTECTION,17,0,24,0,26
4,PROXIMITY,0,0,1,0,49
4,DEGREE,0,0,1,0,49
4,PROTECTION,0,0,1,0,49
5,PROTECTION,17,0,26,0,24
6,PROXIMITY,49,0,1,0,49
6,PROTECTION,49,0,1,0,49
7,PROXIMITY,49,0,1,0,49
8,PROXIMITY,39,0,2,0,48
9,DEGREE,27,0,21,0,29
10,PROXIMITY,41,0,2,0,48
11,PROXIMITY,41,0,1,0,49
12,PROXIMITY,41,0,1,0,49
13,PROXIMITY,45,0,1,0,49
14,DEGREE,25,0,17,0,33
15,PROTECTION,25,0,16,0,34
16,DEGREE,29,0,21,0,29
17,PROXIMITY,49,0,1,0,49
18,PROXIMITY,47,0,1,0,49
19,DEGREE,23,0,24,0,26
20,PROTECTION,13,0,27,0,23
21,PROXIMITY,47,0,1,0,49
22,PROTECTION,15,0,26,0,24
23,PROXIMITY,0,0,1,0,49
23,DEGREE,0,0,1,0,49
23,PROTECTION,0,0,1,0,49
24,DEGREE,43,0,7,0,43
25,PROTECTION,11,0,25,0,25
26,PROTECTION,13,0,28,0,22
27,PROXIMITY,47,0,1,0,49
28,PROTECTION,47,0,2,0,48
29,PROXIMITY,45,0,2,0,48
30,PROXIMITY,41,0,1,0,49
31,PROXIMITY,45,0,2,0,48
32,PROTECTION,17,0,20,0,30
33,PROTECTION,11,0,26,0,24
34,PROXIMITY,47,0,1,0,49
35,PROTECTION,17,0,23,0,27
36,PROTECTION,13,0,27,0,23
37,PROTECTION,19,0,22,0,28
38,PROXIMITY,47,0,1,0,49
39,PROTECTION,15,0,25,0,25
40,PROXIMITY,35,0,1,0,49
41,DEGREE,25,0,22,0,28
42,PROXIMITY,0,0,1,0,49
42,DEGREE,0,0,1,0,49
42,PROTECTION,0,0,1,0,49
43,PROXIMITY,39,0,3,0,47
44,PROTECTION,11,0,26,0,24
45,PROTECTION,11,0,23,0,27
46,PROXIMITY,51,0,2,0,48
47,PROTECTION,11,0,25,0,25
48,DEGREE,25,0,20,0,30
49,PROXIMITY,43,0,1,0,49

