PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,10
RANDOM,DEGREE,0
RANDOM,PROTECTION,490
MIXED,PROXIMITY,28
MIXED,DEGREE,4
MIXED,PROTECTION,471
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,0
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,10
RANDOM,DEGREE,0
RANDOM,PROTECTION,490
MIXED,PROXIMITY,28
MIXED,DEGREE,4
MIXED,PROTECTION,471
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,0
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,10
RANDOM,DEGREE,0
RANDOM,PROTECTION,490
MIXED,PROXIMITY,28
MIXED,DEGREE,4
MIXED,PROTECTION,471
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,0
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,10
RANDOM,DEGREE,0
RANDOM,PROTECTION,490
MIXED,PROXIMITY,28
MIXED,DEGREE,4
MIXED,PROTECTION,471
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,0
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,10
RANDOM,DEGREE,0
RANDOM,PROTECTION,490
MIXED,PROXIMITY,28
MIXED,DEGREE,4
MIXED,PROTECTION,471
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,0
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,10
RANDOM,DEGREE,0
RANDOM,PROTECTION,490
MIXED,PROXIMITY,28
MIXED,DEGREE,4
MIXED,PROTECTION,471
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,0
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,10
RANDOM,DEGREE,0
RANDOM,PROTECTION,490
MIXED,PROXIMITY,28
MIXED,DEGREE,4
MIXED,PROTECTION,471
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,0
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,10
RANDOM,DEGREE,0
RANDOM,PROTECTION,490
MIXED,PROXIMITY,28
MIXED,DEGREE,4
MIXED,PROTECTION,471
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,0
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,10
RANDOM,DEGREE,0
RANDOM,PROTECTION,490
MIXED,PROXIMITY,28
MIXED,DEGREE,4
MIXED,PROTECTION,471
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,0
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,10
RANDOM,DEGREE,0
RANDOM,PROTECTION,490
MIXED,PROXIMITY,28
MIXED,DEGREE,4
MIXED,PROTECTION,471
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,0
DETERMINISTIC,PROTECTION,0
