PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,12
RANDOM,PROTECTION,403
MIXED,PROXIMITY,243
MIXED,DEGREE,95
MIXED,PROTECTION,238
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,7
DETERMINISTIC,PROTECTION,4
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,12
RANDOM,PROTECTION,403
MIXED,PROXIMITY,243
MIXED,DEGREE,95
MIXED,PROTECTION,238
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,7
DETERMINISTIC,PROTECTION,4
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,12
RANDOM,PROTECTION,403
MIXED,PROXIMITY,243
MIXED,DEGREE,95
MIXED,PROTECTION,238
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,7
DETERMINISTIC,PROTECTION,4
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,12
RANDOM,PROTECTION,403
MIXED,PROXIMITY,243
MIXED,DEGREE,95
MIXED,PROTECTION,238
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,7
DETERMINISTIC,PROTECTION,4
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,12
RANDOM,PROTECTION,403
MIXED,PROXIMITY,243
MIXED,DEGREE,95
MIXED,PROTECTION,238
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,7
DETERMINISTIC,PROTECTION,4
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,12
RANDOM,PROTECTION,403
MIXED,PROXIMITY,243
MIXED,DEGREE,95
MIXED,PROTECTION,238
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,7
DETERMINISTIC,PROTECTION,4
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,12
RANDOM,PROTECTION,403
MIXED,PROXIMITY,243
MIXED,DEGREE,95
MIXED,PROTECTION,238
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,7
DETERMINISTIC,PROTECTION,4
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,12
RANDOM,PROTECTION,403
MIXED,PROXIMITY,243
MIXED,DEGREE,95
MIXED,PROTECTION,238
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,7
DETERMINISTIC,PROTECTION,4
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,12
RANDOM,PROTECTION,403
MIXED,PROXIMITY,243
MIXED,DEGREE,95
MIXED,PROTECTION,238
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,7
DETERMINISTIC,PROTECTION,4
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,107
RANDOM,DEGREE,12
RANDOM,PROTECTION,403
MIXED,PROXIMITY,243
MIXED,DEGREE,95
MIXED,PROTECTION,238
DETERMINISTIC,PROXIMITY,500
DETERMINISTIC,DEGREE,7
DETERMINISTIC,PROTECTION,4
