OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,123,0,1,0,49
0,DEGREE,32,0,30,0,20
0,PROTECTION,83,0,1,0,49
1,PROXIMITY,115,0,1,0,49
1,DEGREE,43,0,25,0,25
1,PROTECTION,83,0,1,0,49
2,PROXIMITY,121,0,1,0,49
2,DEGREE,22,0,34,0,16
2,PROTECTION,83,0,1,0,49
3,PROXIMITY,127,0,1,0,49
3,DEGREE,27,0,32,0,18
3,PROTECTION,83,0,1,0,49
4,PROXIMITY,129,0,1,0,49
4,DEGREE,15,0,35,0,15
4,PROTECTION,83,0,1,0,49
5,PROXIMITY,107,0,1,0,49
5,DEGREE,19,0,35,0,15
5,PROTECTION,81,0,1,0,49
6,PROXIMITY,115,0,1,0,49
6,DEGREE,13,0,39,0,11
6,PROTECTION,83,0,1,0,49
7,PROXIMITY,117,0,1,0,49
7,DEGREE,16,0,36,0,14
7,PROTECTION,79,0,1,0,49
8,PROXIMITY,111,0,1,0,49
8,DEGREE,33,0,24,0,26
8,PROTECTION,79,0,1,0,49
9,PROXIMITY,107,0,1,0,49
9,DEGREE,19,0,32,0,18
9,PROTECTION,79,0,1,0,49
10,PROXIMITY,113,0,1,0,49
10,DEGREE,33,0,26,0,24
10,PROTECTION,79,0,1,0,49
11,PROXIMITY,127,0,1,0,49
11,DEGREE,25,0,35,0,15
11,PROTECTION,83,0,1,0,49
12,PROXIMITY,141,0,1,0,49
12,DEGREE,73,0,15,0,35
12,PROTECTION,87,0,1,0,49
13,PROXIMITY,49,0,1,0,49
13,DEGREE,19,0,15,0,35
13,PROTECTION,15,0,33,0,17
14,PROXIMITY,107,0,1,0,49
14,DEGREE,25,0,30,0,20
14,PROTECTION,79,0,1,0,49
15,PROXIMITY,137,0,1,0,49
15,DEGREE,131,0,1,0,49
15,PROTECTION,87,0,1,0,49
16,PROXIMITY,129,0,1,0,49
16,DEGREE,57,0,25,0,25
16,PROTECTION,85,0,1,0,49
17,PROXIMITY,105,0,1,0,49
17,DEGREE,47,0,21,0,29
17,PROTECTION,75,0,1,0,49
18,PROXIMITY,101,0,1,0,49
18,DEGREE,32,0,31,0,19
18,PROTECTION,83,0,1,0,49
19,PROXIMITY,139,0,1,0,49
19,DEGREE,23,0,34,0,16
19,PROTECTION,83,0,1,0,49
20,PROXIMITY,135,0,1,0,49
20,DEGREE,25,0,31,0,19
20,PROTECTION,89,0,1,0,49
21,PROXIMITY,125,0,1,0,49
21,DEGREE,37,0,29,0,21
21,PROTECTION,83,0,1,0,49
22,PROXIMITY,107,0,1,0,49
22,DEGREE,29,0,27,0,23
22,PROTECTION,79,0,1,0,49
23,PROXIMITY,129,0,1,0,49
23,DEGREE,19,0,37,0,13
23,PROTECTION,83,0,1,0,49
24,PROXIMITY,119,0,1,0,49
24,DEGREE,31,0,27,0,23
24,PROTECTION,81,0,1,0,49
25,PROXIMITY,109,0,1,0,49
25,DEGREE,59,0,20,0,30
25,PROTECTION,83,0,1,0,49
26,PROXIMITY,111,0,1,0,49
26,DEGREE,13,0,38,0,12
26,PROTECTION,79,0,1,0,49
27,PROXIMITY,115,0,1,0,49
27,DEGREE,61,0,15,0,35
27,PROTECTION,83,0,1,0,49
28,PROXIMITY,99,0,1,0,49
28,DEGREE,21,0,35,0,15
28,PROTECTION,81,0,1,0,49
29,PROXIMITY,105,0,1,0,49
29,DEGREE,23,0,31,0,19
29,PROTECTION,83,0,1,0,49
30,PROXIMITY,107,0,1,0,49
30,DEGREE,13,0,40,0,10
30,PROTECTION,83,0,1,0,49
31,PROXIMITY,131,0,1,0,49
31,DEGREE,25,0,36,0,14
31,PROTECTION,81,0,1,0,49
32,PROXIMITY,117,0,1,0,49
32,DEGREE,19,0,33,0,17
32,PROTECTION,81,0,1,0,49
33,PROXIMITY,157,0,1,0,49
33,DEGREE,21,0,34,0,16
33,PROTECTION,83,0,1,0,49
34,PROXIMITY,153,0,1,0,49
34,DEGREE,13,0,40,0,10
34,PROTECTION,85,0,1,0,49
35,PROXIMITY,117,0,1,0,49
35,DEGREE,73,0,12,0,38
35,PROTECTION,81,0,1,0,49
36,PROXIMITY,109,0,1,0,49
36,DEGREE,27,0,33,0,17
36,PROTECTION,85,0,1,0,49
37,PROXIMITY,109,0,1,0,49
37,DEGREE,30,0,33,0,17
37,PROTECTION,75,0,1,0,49
38,PROXIMITY,117,0,1,0,49
38,DEGREE,27,0,36,0,14
38,PROTECTION,81,0,1,0,49
39,PROXIMITY,101,0,1,0,49
39,DEGREE,15,0,38,0,12
39,PROTECTION,81,0,1,0,49
40,PROXIMITY,109,0,1,0,49
40,DEGREE,21,0,32,0,18
40,PROTECTION,79,0,1,0,49
41,PROXIMITY,123,0,1,0,49
41,DEGREE,45,0,22,0,28
41,PROTECTION,83,0,1,0,49
42,PROXIMITY,133,0,1,0,49
42,DEGREE,15,0,42,0,8
42,PROTECTION,85,0,1,0,49
43,PROXIMITY,107,0,1,0,49
43,DEGREE,17,0,37,0,13
43,PROTECTION,81,0,1,0,49
44,PROXIMITY,117,0,1,0,49
44,DEGREE,13,0,42,0,8
44,PROTECTION,83,0,1,0,49
45,PROXIMITY,131,0,1,0,49
45,DEGREE,43,0,27,0,23
45,PROTECTION,83,0,1,0,49
46,PROXIMITY,81,0,1,0,49
46,DEGREE,15,0,35,0,15
46,PROTECTION,75,0,1,0,49
47,PROXIMITY,127,0,1,0,49
47,DEGREE,23,0,35,0,15
47,PROTECTION,83,0,1,0,49
48,PROXIMITY,101,0,1,0,49
48,DEGREE,17,0,35,0,15
48,PROTECTION,81,0,1,0,49
49,PROXIMITY,99,0,1,0,49
49,DEGREE,17,0,33,0,17
49,PROTECTION,79,0,1,0,49

