OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,4,0,10,0,10
1,RANDOM,5,0,7,0,13
2,PROTECTION,4,0,11,0,9
3,PROTECTION,4,0,9,0,11
4,PROTECTION,4,0,9,0,11
5,PROTECTION,4,0,8,0,12
6,RANDOM,9,0,6,0,14
7,PROTECTION,4,0,7,0,13
8,PROTECTION,4,0,8,0,12
9,PROTECTION,4,0,9,0,11
10,PROTECTION,5,0,9,0,11
11,PROTECTION,4,0,11,0,9
12,PROTECTION,5,0,8,0,12
13,PROTECTION,5,0,11,0,9
14,PROTECTION,5,0,7,0,13
15,PROTECTION,4,0,8,0,12
16,PROTECTION,4,0,11,0,9
17,PROTECTION,4,0,10,0,10
18,PROTECTION,4,0,10,0,10
19,DEGREE,7,0,8,0,12

