OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,13,0,35,0,15
0,DEGREE,15,0,33,0,17
0,PROTECTION,11,0,30,0,20
1,PROXIMITY,13,0,37,0,13
1,DEGREE,13,0,34,0,16
1,PROTECTION,10,0,33,0,17
2,PROXIMITY,19,0,29,0,21
2,DEGREE,15,0,28,0,22
2,PROTECTION,11,0,27,0,23
3,PROXIMITY,11,0,34,0,16
3,DEGREE,9,0,37,0,13
3,PROTECTION,10,0,31,0,19
4,PROXIMITY,13,0,37,0,13
4,DEGREE,11,0,37,0,13
4,PROTECTION,11,0,31,0,19
5,PROXIMITY,15,0,36,0,14
5,DEGREE,17,0,35,0,15
5,PROTECTION,13,0,29,0,21
6,PROXIMITY,15,0,29,0,21
6,DEGREE,9,0,35,0,15
6,PROTECTION,13,0,26,0,24
7,PROXIMITY,15,0,30,0,20
7,DEGREE,19,0,27,0,23
7,PROTECTION,15,0,24,0,26
8,PROXIMITY,67,0,1,0,49
8,DEGREE,21,0,26,0,24
8,PROTECTION,11,0,29,0,21
9,PROXIMITY,17,0,26,0,24
9,DEGREE,11,0,34,0,16
9,PROTECTION,11,0,28,0,22
10,PROXIMITY,13,0,35,0,15
10,DEGREE,13,0,35,0,15
10,PROTECTION,10,0,32,0,18
11,PROXIMITY,17,0,32,0,18
11,DEGREE,15,0,32,0,18
11,PROTECTION,11,0,30,0,20
12,PROXIMITY,15,0,29,0,21
12,DEGREE,15,0,28,0,22
12,PROTECTION,11,0,29,0,21
13,PROXIMITY,13,0,35,0,15
13,DEGREE,15,0,28,0,22
13,PROTECTION,13,0,27,0,23
14,PROXIMITY,14,0,33,0,17
14,DEGREE,15,0,35,0,15
14,PROTECTION,13,0,28,0,22
15,PROXIMITY,19,0,28,0,22
15,DEGREE,15,0,30,0,20
15,PROTECTION,17,0,21,0,29
16,PROXIMITY,15,0,26,0,24
16,DEGREE,13,0,32,0,18
16,PROTECTION,10,0,28,0,22
17,PROXIMITY,13,0,35,0,15
17,DEGREE,13,0,35,0,15
17,PROTECTION,11,0,29,0,21
18,PROXIMITY,21,0,29,0,21
18,DEGREE,15,0,32,0,18
18,PROTECTION,15,0,28,0,22
19,PROXIMITY,15,0,31,0,19
19,DEGREE,17,0,27,0,23
19,PROTECTION,11,0,25,0,25
20,PROXIMITY,13,0,31,0,19
20,DEGREE,11,0,36,0,14
20,PROTECTION,11,0,31,0,19
21,PROXIMITY,29,0,15,0,35
21,DEGREE,17,0,28,0,22
21,PROTECTION,13,0,22,0,28
22,PROXIMITY,15,0,30,0,20
22,DEGREE,9,0,38,0,12
22,PROTECTION,9,0,30,0,20
23,PROXIMITY,15,0,29,0,21
23,DEGREE,17,0,29,0,21
23,PROTECTION,11,0,29,0,21
24,PROXIMITY,11,0,35,0,15
24,DEGREE,11,0,39,0,11
24,PROTECTION,13,0,28,0,22
25,PROXIMITY,81,0,1,0,49
25,DEGREE,15,0,34,0,16
25,PROTECTION,11,0,30,0,20
26,PROXIMITY,15,0,31,0,19
26,DEGREE,12,0,37,0,13
26,PROTECTION,15,0,29,0,21
27,PROXIMITY,10,0,39,0,11
27,DEGREE,12,0,36,0,14
27,PROTECTION,11,0,33,0,17
28,PROXIMITY,13,0,34,0,16
28,DEGREE,15,0,28,0,22
28,PROTECTION,9,0,30,0,20
29,PROXIMITY,13,0,33,0,17
29,DEGREE,11,0,33,0,17
29,PROTECTION,9,0,32,0,18
30,PROXIMITY,15,0,32,0,18
30,DEGREE,11,0,37,0,13
30,PROTECTION,15,0,27,0,23
31,PROXIMITY,17,0,28,0,22
31,DEGREE,13,0,31,0,19
31,PROTECTION,13,0,25,0,25
32,PROXIMITY,87,0,1,0,49
32,DEGREE,17,0,30,0,20
32,PROTECTION,17,0,25,0,25
33,PROXIMITY,13,0,34,0,16
33,DEGREE,11,0,30,0,20
33,PROTECTION,9,0,28,0,22
34,PROXIMITY,15,0,28,0,22
34,DEGREE,17,0,34,0,16
34,PROTECTION,13,0,27,0,23
35,PROXIMITY,11,0,35,0,15
35,DEGREE,11,0,36,0,14
35,PROTECTION,9,0,31,0,19
36,PROXIMITY,15,0,27,0,23
36,DEGREE,17,0,34,0,16
36,PROTECTION,13,0,27,0,23
37,PROXIMITY,15,0,32,0,18
37,DEGREE,13,0,37,0,13
37,PROTECTION,11,0,31,0,19
38,PROXIMITY,15,0,38,0,12
38,DEGREE,13,0,33,0,17
38,PROTECTION,9,0,30,0,20
39,PROXIMITY,11,0,36,0,14
39,DEGREE,19,0,33,0,17
39,PROTECTION,9,0,33,0,17
40,PROXIMITY,73,0,3,0,47
40,DEGREE,15,0,32,0,18
40,PROTECTION,9,0,32,0,18
41,PROXIMITY,69,0,2,0,48
41,DEGREE,19,0,27,0,23
41,PROTECTION,15,0,22,0,28
42,PROXIMITY,17,0,29,0,21
42,DEGREE,15,0,28,0,22
42,PROTECTION,9,0,30,0,20
43,PROXIMITY,57,0,2,0,48
43,DEGREE,15,0,32,0,18
43,PROTECTION,13,0,25,0,25
44,PROXIMITY,19,0,28,0,22
44,DEGREE,11,0,31,0,19
44,PROTECTION,11,0,26,0,24
45,PROXIMITY,73,0,2,0,48
45,DEGREE,17,0,30,0,20
45,PROTECTION,12,0,28,0,22
46,PROXIMITY,15,0,34,0,16
46,DEGREE,13,0,32,0,18
46,PROTECTION,13,0,26,0,24
47,PROXIMITY,73,0,1,0,49
47,DEGREE,37,0,19,0,31
47,PROTECTION,11,0,30,0,20
48,PROXIMITY,51,0,1,0,49
48,DEGREE,23,0,24,0,26
48,PROTECTION,41,0,1,0,49
49,PROXIMITY,71,0,1,0,49
49,DEGREE,21,0,31,0,19
49,PROTECTION,15,0,25,0,25

