OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,43,0,1,0,49
0,DEGREE,41,0,2,0,48
0,PROTECTION,41,0,3,0,47
1,PROXIMITY,47,0,1,0,49
1,DEGREE,39,0,8,0,42
1,PROTECTION,45,0,3,0,47
2,PROXIMITY,49,0,1,0,49
2,DEGREE,45,0,7,0,43
2,PROTECTION,39,0,9,0,41
3,PROXIMITY,49,0,2,0,48
3,DEGREE,45,0,7,0,43
3,PROTECTION,33,0,14,0,36
4,PROXIMITY,51,0,1,0,49
4,DEGREE,49,0,4,0,46
4,PROTECTION,51,0,1,0,49
5,PROXIMITY,53,0,1,0,49
5,DEGREE,45,0,8,0,42
5,PROTECTION,49,0,4,0,46
6,PROXIMITY,45,0,1,0,49
6,DEGREE,45,0,1,0,49
6,PROTECTION,41,0,4,0,46
7,PROXIMITY,25,0,27,0,23
7,DEGREE,45,0,4,0,46
7,PROTECTION,41,0,6,0,44
8,PROXIMITY,47,0,4,0,46
8,DEGREE,41,0,9,0,41
8,PROTECTION,43,0,6,0,44
9,PROXIMITY,47,0,1,0,49
9,DEGREE,41,0,8,0,42
9,PROTECTION,45,0,5,0,45
10,PROXIMITY,43,0,1,0,49
10,DEGREE,37,0,7,0,43
10,PROTECTION,43,0,1,0,49
11,PROXIMITY,53,0,1,0,49
11,DEGREE,49,0,6,0,44
11,PROTECTION,53,0,2,0,48
12,PROXIMITY,45,0,1,0,49
12,DEGREE,45,0,2,0,48
12,PROTECTION,45,0,2,0,48
13,PROXIMITY,51,0,4,0,46
13,DEGREE,41,0,12,0,38
13,PROTECTION,37,0,14,0,36
14,PROXIMITY,45,0,2,0,48
14,DEGREE,45,0,2,0,48
14,PROTECTION,39,0,6,0,44
15,PROXIMITY,53,0,1,0,49
15,DEGREE,53,0,2,0,48
15,PROTECTION,31,0,16,0,34
16,PROXIMITY,43,0,9,0,41
16,DEGREE,43,0,6,0,44
16,PROTECTION,39,0,9,0,41
17,PROXIMITY,51,0,1,0,49
17,DEGREE,51,0,1,0,49
17,PROTECTION,37,0,11,0,39
18,PROXIMITY,51,0,1,0,49
18,DEGREE,45,0,5,0,45
18,PROTECTION,45,0,5,0,45
19,PROXIMITY,55,0,1,0,49
19,DEGREE,47,0,9,0,41
19,PROTECTION,55,0,1,0,49
20,PROXIMITY,53,0,3,0,47
20,DEGREE,45,0,8,0,42
20,PROTECTION,37,0,14,0,36
21,PROXIMITY,47,0,2,0,48
21,DEGREE,43,0,4,0,46
21,PROTECTION,39,0,6,0,44
22,PROXIMITY,45,0,2,0,48
22,DEGREE,45,0,2,0,48
22,PROTECTION,33,0,11,0,39
23,PROXIMITY,45,0,7,0,43
23,DEGREE,37,0,12,0,38
23,PROTECTION,39,0,9,0,41
24,PROXIMITY,41,0,2,0,48
24,DEGREE,37,0,7,0,43
24,PROTECTION,23,0,21,0,29
25,PROXIMITY,47,0,4,0,46
25,DEGREE,43,0,9,0,41
25,PROTECTION,43,0,7,0,43
26,PROXIMITY,51,0,1,0,49
26,DEGREE,49,0,3,0,47
26,PROTECTION,43,0,7,0,43
27,PROXIMITY,49,0,1,0,49
27,DEGREE,49,0,2,0,48
27,PROTECTION,37,0,9,0,41
28,PROXIMITY,51,0,2,0,48
28,DEGREE,47,0,5,0,45
28,PROTECTION,49,0,3,0,47
29,PROXIMITY,49,0,2,0,48
29,DEGREE,47,0,3,0,47
29,PROTECTION,29,0,17,0,33
30,PROXIMITY,51,0,1,0,49
30,DEGREE,51,0,1,0,49
30,PROTECTION,35,0,13,0,37
31,PROXIMITY,45,0,2,0,48
31,DEGREE,43,0,2,0,48
31,PROTECTION,31,0,12,0,38
32,PROXIMITY,47,0,1,0,49
32,DEGREE,43,0,5,0,45
32,PROTECTION,37,0,11,0,39
33,PROXIMITY,47,0,1,0,49
33,DEGREE,43,0,4,0,46
33,PROTECTION,29,0,15,0,35
34,PROXIMITY,45,0,1,0,49
34,DEGREE,45,0,2,0,48
34,PROTECTION,45,0,2,0,48
35,PROXIMITY,49,0,1,0,49
35,DEGREE,45,0,7,0,43
35,PROTECTION,47,0,2,0,48
36,PROXIMITY,51,0,1,0,49
36,DEGREE,45,0,8,0,42
36,PROTECTION,47,0,4,0,46
37,PROXIMITY,47,0,2,0,48
37,DEGREE,39,0,11,0,39
37,PROTECTION,29,0,17,0,33
38,PROXIMITY,37,0,12,0,38
38,DEGREE,35,0,12,0,38
38,PROTECTION,25,0,19,0,31
39,PROXIMITY,53,0,2,0,48
39,DEGREE,51,0,4,0,46
39,PROTECTION,31,0,16,0,34
40,PROXIMITY,49,0,1,0,49
40,DEGREE,49,0,2,0,48
40,PROTECTION,35,0,12,0,38
41,PROXIMITY,49,0,5,0,45
41,DEGREE,45,0,11,0,39
41,PROTECTION,47,0,6,0,44
42,PROXIMITY,51,0,1,0,49
42,DEGREE,45,0,7,0,43
42,PROTECTION,51,0,1,0,49
43,PROXIMITY,53,0,1,0,49
43,DEGREE,53,0,1,0,49
43,PROTECTION,47,0,6,0,44
44,PROXIMITY,47,0,3,0,47
44,DEGREE,47,0,3,0,47
44,PROTECTION,39,0,9,0,41
45,PROXIMITY,53,0,1,0,49
45,DEGREE,47,0,9,0,41
45,PROTECTION,47,0,6,0,44
46,PROXIMITY,57,0,1,0,49
46,DEGREE,57,0,2,0,48
46,PROTECTION,57,0,1,0,49
47,PROXIMITY,47,0,1,0,49
47,DEGREE,41,0,7,0,43
47,PROTECTION,39,0,7,0,43
48,PROXIMITY,55,0,1,0,49
48,DEGREE,55,0,2,0,48
48,PROTECTION,55,0,1,0,49
49,PROXIMITY,43,0,1,0,49
49,DEGREE,41,0,3,0,47
49,PROTECTION,39,0,4,0,46

