OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,35,0,1,0,49
1,PROXIMITY,33,0,1,0,49
2,PROXIMITY,7,0,24,0,26
3,PROXIMITY,7,0,18,0,32
4,PROXIMITY,25,0,1,0,49
5,PROXIMITY,49,0,1,0,49
6,PROXIMITY,7,0,19,0,31
7,PROXIMITY,7,0,18,0,32
8,PROXIMITY,31,0,1,0,49
9,PROXIMITY,39,0,1,0,49
10,PROXIMITY,9,0,24,0,26
11,PROXIMITY,45,0,1,0,49
12,PROXIMITY,49,0,1,0,49
13,PROXIMITY,55,0,1,0,49
14,PROXIMITY,6,0,22,0,28
15,PROXIMITY,7,0,23,0,27
16,PROXIMITY,49,0,1,0,49
17,PROXIMITY,43,0,1,0,49
18,PROXIMITY,39,0,1,0,49
19,PROXIMITY,37,0,1,0,49
20,PROXIMITY,61,0,1,0,49
21,PROXIMITY,8,0,22,0,28
22,PROXIMITY,43,0,1,0,49
23,PROXIMITY,7,0,21,0,29
24,PROXIMITY,7,0,21,0,29
25,PROXIMITY,6,0,21,0,29
26,PROXIMITY,41,0,1,0,49
27,PROXIMITY,53,0,1,0,49
28,PROXIMITY,7,0,22,0,28
29,PROXIMITY,43,0,1,0,49
30,PROXIMITY,45,0,1,0,49
31,PROXIMITY,37,0,1,0,49
32,PROXIMITY,7,0,18,0,32
33,PROXIMITY,59,0,1,0,49
34,PROXIMITY,29,0,1,0,49
35,PROXIMITY,45,0,1,0,49
36,PROXIMITY,35,0,1,0,49
37,DEGREE,17,0,17,0,33
38,PROXIMITY,8,0,19,0,31
39,PROXIMITY,37,0,1,0,49
40,PROXIMITY,37,0,1,0,49
41,PROXIMITY,31,0,1,0,49
42,PROXIMITY,41,0,1,0,49
43,PROXIMITY,9,0,15,0,35
44,PROXIMITY,7,0,20,0,30
45,PROXIMITY,29,0,1,0,49
46,PROXIMITY,39,0,1,0,49
47,PROXIMITY,35,0,1,0,49
48,PROXIMITY,41,0,1,0,49
49,PROXIMITY,7,0,16,0,34

