OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,41,0,1,0,49
0,DEGREE,19,0,11,0,39
0,PROTECTION,8,0,35,0,15
1,PROXIMITY,35,0,1,0,49
1,DEGREE,7,0,28,0,22
1,PROTECTION,8,0,30,0,20
2,PROXIMITY,35,0,1,0,49
2,DEGREE,9,0,22,0,28
2,PROTECTION,8,0,28,0,22
3,PROXIMITY,31,0,1,0,49
3,DEGREE,7,0,21,0,29
3,PROTECTION,11,0,37,0,13
4,PROXIMITY,29,0,1,0,49
4,DEGREE,9,0,19,0,31
4,PROTECTION,7,0,31,0,19
5,PROXIMITY,39,0,1,0,49
5,DEGREE,9,0,30,0,20
5,PROTECTION,9,0,41,0,9
6,PROXIMITY,43,0,1,0,49
6,DEGREE,7,0,26,0,24
6,PROTECTION,9,0,38,0,12
7,PROXIMITY,35,0,1,0,49
7,DEGREE,9,0,28,0,22
7,PROTECTION,8,0,34,0,16
8,PROXIMITY,31,0,1,0,49
8,DEGREE,7,0,24,0,26
8,PROTECTION,7,0,36,0,14
9,PROXIMITY,7,0,18,0,32
9,DEGREE,9,0,24,0,26
9,PROTECTION,7,0,30,0,20
10,PROXIMITY,47,0,1,0,49
10,DEGREE,9,0,28,0,22
10,PROTECTION,9,0,41,0,9
11,PROXIMITY,39,0,1,0,49
11,DEGREE,9,0,24,0,26
11,PROTECTION,9,0,40,0,10
12,PROXIMITY,8,0,18,0,32
12,DEGREE,7,0,22,0,28
12,PROTECTION,9,0,37,0,13
13,PROXIMITY,7,0,16,0,34
13,DEGREE,9,0,21,0,29
13,PROTECTION,7,0,30,0,20
14,PROXIMITY,39,0,1,0,49
14,DEGREE,11,0,26,0,24
14,PROTECTION,7,0,30,0,20
15,PROXIMITY,6,0,18,0,32
15,DEGREE,9,0,19,0,31
15,PROTECTION,11,0,39,0,11
16,PROXIMITY,9,0,19,0,31
16,DEGREE,9,0,23,0,27
16,PROTECTION,7,0,34,0,16
17,PROXIMITY,41,0,1,0,49
17,DEGREE,9,0,27,0,23
17,PROTECTION,11,0,39,0,11
18,PROXIMITY,8,0,21,0,29
18,DEGREE,11,0,23,0,27
18,PROTECTION,7,0,41,0,9
19,PROXIMITY,6,0,25,0,25
19,DEGREE,7,0,27,0,23
19,PROTECTION,8,0,36,0,14
20,PROXIMITY,9,0,21,0,29
20,DEGREE,9,0,25,0,25
20,PROTECTION,9,0,40,0,10
21,PROXIMITY,8,0,22,0,28
21,DEGREE,13,0,26,0,24
21,PROTECTION,7,0,36,0,14
22,PROXIMITY,49,0,1,0,49
22,DEGREE,11,0,27,0,23
22,PROTECTION,11,0,33,0,17
23,PROXIMITY,41,0,1,0,49
23,DEGREE,9,0,29,0,21
23,PROTECTION,7,0,39,0,11
24,PROXIMITY,33,0,1,0,49
24,DEGREE,7,0,22,0,28
24,PROTECTION,7,0,34,0,16
25,PROXIMITY,23,0,1,0,49
25,DEGREE,9,0,20,0,30
25,PROTECTION,9,0,37,0,13
26,PROXIMITY,31,0,1,0,49
26,DEGREE,9,0,24,0,26
26,PROTECTION,9,0,38,0,12
27,PROXIMITY,6,0,27,0,23
27,DEGREE,13,0,24,0,26
27,PROTECTION,7,0,28,0,22
28,PROXIMITY,41,0,1,0,49
28,DEGREE,9,0,26,0,24
28,PROTECTION,7,0,36,0,14
29,PROXIMITY,8,0,21,0,29
29,DEGREE,7,0,25,0,25
29,PROTECTION,7,0,36,0,14
30,PROXIMITY,29,0,1,0,49
30,DEGREE,8,0,24,0,26
30,PROTECTION,11,0,40,0,10
31,PROXIMITY,7,0,23,0,27
31,DEGREE,9,0,27,0,23
31,PROTECTION,14,0,26,0,24
32,PROXIMITY,25,0,1,0,49
32,DEGREE,9,0,22,0,28
32,PROTECTION,7,0,35,0,15
33,PROXIMITY,33,0,1,0,49
33,DEGREE,7,0,29,0,21
33,PROTECTION,11,0,38,0,12
34,PROXIMITY,47,0,1,0,49
34,DEGREE,7,0,30,0,20
34,PROTECTION,9,0,42,0,8
35,PROXIMITY,9,0,13,0,37
35,DEGREE,7,0,14,0,36
35,PROTECTION,7,0,28,0,22
36,PROXIMITY,51,0,1,0,49
36,DEGREE,9,0,30,0,20
36,PROTECTION,9,0,39,0,11
37,PROXIMITY,41,0,1,0,49
37,DEGREE,9,0,28,0,22
37,PROTECTION,7,0,36,0,14
38,PROXIMITY,41,0,1,0,49
38,DEGREE,7,0,32,0,18
38,PROTECTION,9,0,38,0,12
39,PROXIMITY,29,0,1,0,49
39,DEGREE,29,0,1,0,49
39,PROTECTION,11,0,39,0,11
40,PROXIMITY,9,0,12,0,38
40,DEGREE,9,0,18,0,32
40,PROTECTION,9,0,38,0,12
41,PROXIMITY,49,0,1,0,49
41,DEGREE,11,0,27,0,23
41,PROTECTION,13,0,33,0,17
42,PROXIMITY,9,0,20,0,30
42,DEGREE,11,0,26,0,24
42,PROTECTION,11,0,38,0,12
43,PROXIMITY,37,0,1,0,49
43,DEGREE,9,0,27,0,23
43,PROTECTION,8,0,28,0,22
44,PROXIMITY,41,0,1,0,49
44,DEGREE,8,0,25,0,25
44,PROTECTION,8,0,35,0,15
45,PROXIMITY,6,0,17,0,33
45,DEGREE,11,0,17,0,33
45,PROTECTION,7,0,38,0,12
46,PROXIMITY,43,0,1,0,49
46,DEGREE,7,0,31,0,19
46,PROTECTION,8,0,30,0,20
47,PROXIMITY,43,0,1,0,49
47,DEGREE,9,0,27,0,23
47,PROTECTION,8,0,30,0,20
48,PROXIMITY,41,0,1,0,49
48,DEGREE,7,0,25,0,25
48,PROTECTION,7,0,43,0,7
49,PROXIMITY,45,0,1,0,49
49,DEGREE,8,0,26,0,24
49,PROTECTION,11,0,39,0,11

