OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,4,0,48,0,2
0,DEGREE,4,0,48,0,2
0,PROTECTION,4,0,41,0,9
1,PROXIMITY,3,0,45,0,5
1,DEGREE,3,0,45,0,5
1,PROTECTION,3,0,39,0,11
2,PROXIMITY,3,0,47,0,3
2,DEGREE,3,0,47,0,3
2,PROTECTION,3,0,44,0,6
3,PROXIMITY,3,0,48,0,2
3,DEGREE,3,0,48,0,2
3,PROTECTION,3,0,40,0,10
4,PROXIMITY,4,0,48,0,2
4,DEGREE,4,0,48,0,2
4,PROTECTION,4,0,39,0,11
5,PROXIMITY,4,0,46,0,4
5,DEGREE,4,0,46,0,4
5,PROTECTION,4,0,40,0,10
6,PROXIMITY,4,0,45,0,5
6,DEGREE,4,0,45,0,5
6,PROTECTION,4,0,39,0,11
7,PROXIMITY,3,0,44,0,6
7,DEGREE,3,0,44,0,6
7,PROTECTION,3,0,36,0,14
8,PROXIMITY,3,0,48,0,2
8,DEGREE,3,0,48,0,2
8,PROTECTION,3,0,38,0,12
9,PROXIMITY,4,0,47,0,3
9,DEGREE,4,0,47,0,3
9,PROTECTION,4,0,42,0,8
10,PROXIMITY,4,0,47,0,3
10,DEGREE,4,0,47,0,3
10,PROTECTION,4,0,38,0,12
11,PROXIMITY,3,0,47,0,3
11,DEGREE,3,0,47,0,3
11,PROTECTION,3,0,39,0,11
12,PROXIMITY,4,0,47,0,3
12,DEGREE,4,0,47,0,3
12,PROTECTION,4,0,42,0,8
13,PROXIMITY,3,0,46,0,4
13,DEGREE,3,0,46,0,4
13,PROTECTION,3,0,39,0,11
14,PROXIMITY,3,0,47,0,3
14,DEGREE,3,0,47,0,3
14,PROTECTION,2,0,40,0,10
15,PROXIMITY,3,0,48,0,2
15,DEGREE,3,0,48,0,2
15,PROTECTION,3,0,40,0,10
16,PROXIMITY,4,0,46,0,4
16,DEGREE,4,0,46,0,4
16,PROTECTION,4,0,38,0,12
17,PROXIMITY,3,0,48,0,2
17,DEGREE,3,0,48,0,2
17,PROTECTION,3,0,39,0,11
18,PROXIMITY,4,0,44,0,6
18,DEGREE,4,0,44,0,6
18,PROTECTION,4,0,36,0,14
19,PROXIMITY,2,0,48,0,2
19,DEGREE,2,0,48,0,2
19,PROTECTION,2,0,41,0,9
20,PROXIMITY,3,0,46,0,4
20,DEGREE,3,0,46,0,4
