OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,9,0,4,0,16
1,PROXIMITY,5,0,6,0,14
1,PROTECTION,5,0,6,0,14
2,PROTECTION,4,0,10,0,10
3,PROXIMITY,7,0,7,0,13
4,PROTECTION,5,0,11,0,9
4,RANDOM,5,0,11,0,9
5,PROTECTION,4,0,8,0,12
6,PROXIMITY,7,0,8,0,12
6,DEGREE,7,0,8,0,12
7,PROTECTION,11,0,1,0,19
8,PROXIMITY,7,0,3,0,17
8,PROTECTION,7,0,3,0,17
9,PROTECTION,4,0,8,0,12
10,PROTECTION,5,0,4,0,16
11,PROTECTION,5,0,6,0,14
12,PROTECTION,5,0,7,0,13
13,PROTECTION,4,0,8,0,12
14,PROTECTION,5,0,10,0,10
15,RANDOM,7,0,6,0,14
16,PROTECTION,5,0,9,0,11
17,DEGREE,9,0,3,0,17
18,PROTECTION,5,0,8,0,12
18,RANDOM,5,0,8,0,12
19,RANDOM,3,0,8,0,12

