OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,55,0,1,0,49
0,DEGREE,15,0,39,0,11
0,PROTECTION,77,0,1,0,49
1,PROXIMITY,0,0,1,0,49
1,DEGREE,0,0,1,0,49
1,PROTECTION,0,0,1,0,49
2,PROXIMITY,61,0,1,0,49
2,DEGREE,25,0,31,0,19
2,PROTECTION,81,0,1,0,49
3,PROXIMITY,53,0,1,0,49
3,DEGREE,19,0,36,0,14
3,PROTECTION,77,0,1,0,49
4,PROXIMITY,61,0,1,0,49
4,DEGREE,21,0,35,0,15
4,PROTECTION,83,0,1,0,49
5,PROXIMITY,63,0,1,0,49
5,DEGREE,27,0,28,0,22
5,PROTECTION,83,0,1,0,49
6,PROXIMITY,67,0,1,0,49
6,DEGREE,27,0,32,0,18
6,PROTECTION,83,0,1,0,49
7,PROXIMITY,57,0,1,0,49
7,DEGREE,19,0,35,0,15
7,PROTECTION,79,0,1,0,49
8,PROXIMITY,65,0,1,0,49
8,DEGREE,19,0,36,0,14
8,PROTECTION,83,0,1,0,49
9,PROXIMITY,59,0,1,0,49
9,DEGREE,19,0,36,0,14
9,PROTECTION,79,0,1,0,49
10,PROXIMITY,63,0,1,0,49
10,DEGREE,59,0,5,0,45
10,PROTECTION,83,0,1,0,49
11,PROXIMITY,61,0,1,0,49
11,DEGREE,19,0,36,0,14
11,PROTECTION,85,0,1,0,49
12,PROXIMITY,59,0,1,0,49
12,DEGREE,21,0,34,0,16
12,PROTECTION,83,0,1,0,49
13,PROXIMITY,57,0,1,0,49
13,DEGREE,23,0,31,0,19
13,PROTECTION,81,0,1,0,49
14,PROXIMITY,65,0,1,0,49
14,DEGREE,31,0,29,0,21
14,PROTECTION,85,0,1,0,49
15,PROXIMITY,57,0,1,0,49
15,DEGREE,19,0,36,0,14
15,PROTECTION,81,0,1,0,49
16,PROXIMITY,63,0,1,0,49
16,DEGREE,21,0,36,0,14
16,PROTECTION,81,0,1,0,49
17,PROXIMITY,59,0,1,0,49
17,DEGREE,29,0,29,0,21
17,PROTECTION,75,0,1,0,49
18,PROXIMITY,63,0,1,0,49
18,DEGREE,25,0,32,0,18
18,PROTECTION,81,0,1,0,49
19,PROXIMITY,65,0,1,0,49
19,DEGREE,65,0,2,0,48
19,PROTECTION,83,0,1,0,49
20,PROXIMITY,57,0,1,0,49
20,DEGREE,15,0,38,0,12
20,PROTECTION,81,0,1,0,49
21,PROXIMITY,57,0,1,0,49
21,DEGREE,23,0,31,0,19
21,PROTECTION,81,0,1,0,49
22,PROXIMITY,59,0,1,0,49
22,DEGREE,25,0,32,0,18
22,PROTECTION,83,0,1,0,49
23,PROXIMITY,61,0,1,0,49
23,DEGREE,29,0,29,0,21
23,PROTECTION,81,0,1,0,49
24,PROXIMITY,55,0,1,0,49
24,DEGREE,23,0,32,0,18
24,PROTECTION,79,0,1,0,49
25,PROXIMITY,55,0,1,0,49
25,DEGREE,17,0,37,0,13
25,PROTECTION,81,0,1,0,49
26,PROXIMITY,57,0,1,0,49
26,DEGREE,21,0,34,0,16
26,PROTECTION,77,0,1,0,49
27,PROXIMITY,69,0,1,0,49
27,DEGREE,29,0,31,0,19
27,PROTECTION,85,0,1,0,49
28,PROXIMITY,63,0,1,0,49
28,DEGREE,35,0,25,0,25
28,PROTECTION,81,0,1,0,49
29,PROXIMITY,55,0,1,0,49
29,DEGREE,21,0,33,0,17
29,PROTECTION,81,0,1,0,49
30,PROXIMITY,61,0,1,0,49
30,DEGREE,23,0,30,0,20
30,PROTECTION,81,0,1,0,49
31,PROXIMITY,63,0,1,0,49
31,DEGREE,23,0,31,0,19
31,PROTECTION,83,0,1,0,49
32,PROXIMITY,0,0,1,0,49
32,DEGREE,0,0,1,0,49
32,PROTECTION,0,0,1,0,49
33,PROXIMITY,71,0,1,0,49
33,DEGREE,29,0,31,0,19
33,PROTECTION,85,0,1,0,49
34,PROXIMITY,63,0,1,0,49
34,DEGREE,25,0,33,0,17
34,PROTECTION,83,0,1,0,49
35,PROXIMITY,69,0,1,0,49
35,DEGREE,69,0,1,0,49
35,PROTECTION,83,0,1,0,49
36,PROXIMITY,61,0,1,0,49
36,DEGREE,23,0,32,0,18
36,PROTECTION,83,0,1,0,49
37,PROXIMITY,55,0,1,0,49
37,DEGREE,19,0,36,0,14
37,PROTECTION,81,0,1,0,49
38,PROXIMITY,63,0,1,0,49
38,DEGREE,63,0,2,0,48
38,PROTECTION,83,0,1,0,49
39,PROXIMITY,69,0,1,0,49
39,DEGREE,29,0,31,0,19
39,PROTECTION,85,0,1,0,49
40,PROXIMITY,61,0,1,0,49
40,DEGREE,19,0,36,0,14
40,PROTECTION,81,0,1,0,49
41,PROXIMITY,59,0,1,0,49
41,DEGREE,23,0,33,0,17
41,PROTECTION,79,0,1,0,49
42,PROXIMITY,69,0,1,0,49
42,DEGREE,69,0,1,0,49
42,PROTECTION,83,0,1,0,49
43,PROXIMITY,63,0,1,0,49
43,DEGREE,23,0,34,0,16
43,PROTECTION,83,0,1,0,49
44,PROXIMITY,63,0,1,0,49
44,DEGREE,27,0,29,0,21
44,PROTECTION,83,0,1,0,49
45,PROXIMITY,61,0,1,0,49
45,DEGREE,19,0,36,0,14
45,PROTECTION,81,0,1,0,49
46,PROXIMITY,63,0,1,0,49
46,DEGREE,35,0,23,0,27
46,PROTECTION,83,0,1,0,49
47,PROXIMITY,57,0,1,0,49
47,DEGREE,17,0,37,0,13
47,PROTECTION,81,0,1,0,49
48,PROXIMITY,63,0,1,0,49
48,DEGREE,25,0,32,0,18
48,PROTECTION,83,0,1,0,49
49,PROXIMITY,61,0,1,0,49
49,DEGREE,23,0,32,0,18
49,PROTECTION,81,0,1,0,49

