OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,4,0,45,0,5
0,DEGREE,4,0,45,0,5
0,PROTECTION,4,0,36,0,14
1,PROXIMITY,4,0,39,0,11
1,DEGREE,4,0,39,0,11
1,PROTECTION,4,0,36,0,14
2,PROXIMITY,4,0,39,0,11
2,DEGREE,4,0,40,0,10
2,PROTECTION,4,0,33,0,17
3,PROXIMITY,4,0,40,0,10
3,DEGREE,4,0,40,0,10
3,PROTECTION,4,0,31,0,19
4,PROXIMITY,4,0,37,0,13
4,DEGREE,4,0,37,0,13
4,PROTECTION,4,0,30,0,20
5,PROXIMITY,4,0,41,0,9
5,DEGREE,4,0,42,0,8
5,PROTECTION,4,0,31,0,19
6,PROXIMITY,4,0,35,0,15
6,DEGREE,4,0,35,0,15
6,PROTECTION,4,0,32,0,18
7,PROXIMITY,4,0,39,0,11
7,DEGREE,4,0,39,0,11
7,PROTECTION,4,0,32,0,18
8,PROXIMITY,4,0,39,0,11
8,DEGREE,4,0,39,0,11
8,PROTECTION,4,0,33,0,17
9,PROXIMITY,4,0,43,0,7
9,DEGREE,4,0,43,0,7
9,PROTECTION,4,0,36,0,14
10,PROXIMITY,4,0,37,0,13
10,DEGREE,4,0,37,0,13
10,PROTECTION,4,0,31,0,19
11,PROXIMITY,4,0,38,0,12
11,DEGREE,4,0,38,0,12
11,PROTECTION,4,0,31,0,19
12,PROXIMITY,4,0,40,0,10
12,DEGREE,4,0,40,0,10
12,PROTECTION,4,0,33,0,17
13,PROXIMITY,4,0,39,0,11
13,DEGREE,4,0,39,0,11
13,PROTECTION,4,0,33,0,17
14,PROXIMITY,4,0,42,0,8
14,DEGREE,4,0,42,0,8
14,PROTECTION,4,0,31,0,19
15,PROXIMITY,4,0,34,0,16
15,DEGREE,4,0,34,0,16
15,PROTECTION,4,0,30,0,20
16,PROXIMITY,4,0,42,0,8
16,DEGREE,4,0,42,0,8
16,PROTECTION,4,0,37,0,13
17,PROXIMITY,4,0,42,0,8
17,DEGREE,4,0,42,0,8
17,PROTECTION,4,0,34,0,16
18,PROXIMITY,4,0,43,0,7
18,DEGREE,4,0,43,0,7
18,PROTECTION,4,0,35,0,15
19,PROXIMITY,4,0,44,0,6
19,DEGREE,4,0,44,0,6
19,PROTECTION,4,0,36,0,14
20,PROXIMITY,4,0,38,0,12
20,DEGREE,4,0,38,0,12
20,PROTECTION,4,0,29,0,21
21,PROXIMITY,4,0,37,0,13
21,DEGREE,4,0,37,0,13
21,PROTECTION,4,0,30,0,20
22,PROXIMITY,4,0,42,0,8
22,DEGREE,4,0,42,0,8
22,PROTECTION,4,0,34,0,16
23,PROXIMITY,4,0,38,0,12
23,DEGREE,4,0,38,0,12
23,PROTECTION,4,0,31,0,19
24,PROXIMITY,4,0,39,0,11
24,DEGREE,4,0,39,0,11
24,PROTECTION,4,0,31,0,19
25,PROXIMITY,4,0,34,0,16
25,DEGREE,4,0,34,0,16
25,PROTECTION,4,0,28,0,22
26,PROXIMITY,4,0,39,0,11
26,DEGREE,4,0,39,0,11
26,PROTECTION,4,0,30,0,20
27,PROXIMITY,4,0,39,0,11
27,DEGREE,4,0,39,0,11
27,PROTECTION,4,0,34,0,16
28,PROXIMITY,4,0,36,0,14
28,DEGREE,4,0,36,0,14
28,PROTECTION,4,0,28,0,22
29,PROXIMITY,4,0,45,0,5
29,DEGREE,4,0,45,0,5
29,PROTECTION,4,0,36,0,14
30,PROXIMITY,4,0,42,0,8
30,DEGREE,4,0,42,0,8
30,PROTECTION,4,0,32,0,18
31,PROXIMITY,4,0,42,0,8
31,DEGREE,4,0,42,0,8
31,PROTECTION,4,0,36,0,14
32,PROXIMITY,4,0,37,0,13
32,DEGREE,4,0,37,0,13
32,PROTECTION,4,0,30,0,20
33,PROXIMITY,4,0,42,0,8
33,DEGREE,4,0,42,0,8
33,PROTECTION,4,0,34,0,16
34,PROXIMITY,4,0,37,0,13
34,DEGREE,4,0,37,0,13
34,PROTECTION,4,0,31,0,19
35,PROXIMITY,4,0,39,0,11
35,DEGREE,4,0,39,0,11
35,PROTECTION,4,0,34,0,16
36,PROXIMITY,4,0,43,0,7
36,DEGREE,4,0,43,0,7
36,PROTECTION,4,0,34,0,16
37,PROXIMITY,4,0,44,0,6
37,DEGREE,4,0,44,0,6
37,PROTECTION,4,0,34,0,16
38,PROXIMITY,4,0,37,0,13
38,DEGREE,4,0,37,0,13
38,PROTECTION,4,0,33,0,17
39,PROXIMITY,4,0,36,0,14
39,DEGREE,4,0,36,0,14
39,PROTECTION,4,0,31,0,19
40,PROXIMITY,4,0,40,0,10
40,DEGREE,4,0,40,0,10
40,PROTECTION,4,0,32,0,18
41,PROXIMITY,4,0,40,0,10
41,DEGREE,4,0,40,0,10
41,PROTECTION,4,0,32,0,18
42,PROXIMITY,4,0,36,0,14
42,DEGREE,4,0,36,0,14
42,PROTECTION,4,0,30,0,20
43,PROXIMITY,4,0,38,0,12
