OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,11,0,9,0,41
1,PROTECTION,11,0,11,0,39
2,PROTECTION,11,0,13,0,37
3,PROTECTION,17,0,11,0,39
4,DEGREE,21,0,21,0,29
5,PROTECTION,9,0,19,0,31
6,PROTECTION,15,0,9,0,41
7,PROXIMITY,25,0,10,0,40
8,PROXIMITY,17,0,11,0,39
8,DEGREE,17,0,11,0,39
9,DEGREE,19,0,15,0,35
10,PROXIMITY,21,0,1,0,49
11,PROXIMITY,13,0,5,0,45
11,DEGREE,13,0,5,0,45
12,PROXIMITY,29,0,1,0,49
13,PROXIMITY,17,0,3,0,47
14,PROXIMITY,21,0,14,0,36
15,PROXIMITY,27,0,1,0,49
16,PROXIMITY,23,0,1,0,49
17,PROXIMITY,31,0,1,0,49
18,PROXIMITY,11,0,3,0,47
19,PROTECTION,11,0,7,0,43
20,DEGREE,19,0,8,0,42
21,PROXIMITY,13,0,1,0,49
22,DEGREE,21,0,4,0,46
23,PROXIMITY,15,0,2,0,48
24,PROXIMITY,29,0,5,0,45
25,PROXIMITY,15,0,1,0,49
25,DEGREE,15,0,1,0,49
25,PROTECTION,15,0,1,0,49
26,PROXIMITY,25,0,3,0,47
27,PROXIMITY,25,0,2,0,48
28,DEGREE,13,0,4,0,46
29,PROXIMITY,15,0,3,0,47
30,PROXIMITY,19,0,1,0,49
31,PROXIMITY,17,0,1,0,49
32,PROXIMITY,15,0,3,0,47
33,PROXIMITY,15,0,1,0,49
34,PROTECTION,19,0,1,0,49
35,PROXIMITY,23,0,1,0,49
36,PROXIMITY,19,0,1,0,49
37,PROXIMITY,15,0,1,0,49
38,PROXIMITY,21,0,1,0,49
39,PROXIMITY,19,0,1,0,49
40,PROXIMITY,21,0,1,0,49
41,PROTECTION,19,0,1,0,49
42,PROXIMITY,25,0,1,0,49
43,PROXIMITY,21,0,1,0,49
44,PROXIMITY,25,0,1,0,49
45,PROXIMITY,17,0,1,0,49
46,PROTECTION,13,0,1,0,49
47,PROXIMITY,15,0,1,0,49
48,PROXIMITY,27,0,1,0,49
49,PROXIMITY,17,0,1,0,49
49,PROTECTION,17,0,1,0,49

