OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,6,0,38,0,12
1,PROTECTION,6,0,39,0,11
2,PROTECTION,6,0,33,0,17
3,PROTECTION,5,0,36,0,14
4,PROTECTION,6,0,36,0,14
5,PROTECTION,6,0,36,0,14
6,PROTECTION,5,0,36,0,14
7,PROTECTION,6,0,36,0,14
8,PROTECTION,5,0,35,0,15
9,PROTECTION,6,0,35,0,15
10,PROTECTION,6,0,36,0,14
11,PROTECTION,6,0,38,0,12
12,PROTECTION,6,0,36,0,14
13,PROTECTION,6,0,36,0,14
14,PROTECTION,5,0,34,0,16
15,PROTECTION,6,0,33,0,17
16,PROTECTION,6,0,34,0,16
17,PROTECTION,5,0,37,0,13
18,PROTECTION,6,0,37,0,13
19,PROTECTION,5,0,35,0,15
20,PROTECTION,6,0,37,0,13
21,PROTECTION,6,0,37,0,13
22,PROTECTION,6,0,34,0,16
23,PROTECTION,6,0,34,0,16
24,PROTECTION,5,0,35,0,15
25,PROTECTION,5,0,39,0,11
26,PROTECTION,5,0,36,0,14
27,PROTECTION,4,0,36,0,14
28,PROTECTION,4,0,38,0,12
29,PROTECTION,6,0,37,0,13
30,PROTECTION,6,0,38,0,12
31,PROTECTION,6,0,30,0,20
32,PROTECTION,5,0,37,0,13
33,PROTECTION,6,0,35,0,15
34,PROTECTION,4,0,36,0,14
35,PROTECTION,4,0,41,0,9
36,PROTECTION,5,0,35,0,15
37,PROTECTION,5,0,36,0,14
38,PROTECTION,6,0,35,0,15
39,PROTECTION,4,0,38,0,12
40,PROTECTION,4,0,41,0,9
41,PROTECTION,6,0,38,0,12
42,PROTECTION,4,0,38,0,12
43,PROTECTION,6,0,35,0,15
44,PROTECTION,6,0,33,0,17
45,PROTECTION,6,0,35,0,15
46,PROTECTION,5,0,34,0,16
47,PROTECTION,5,0,33,0,17
48,PROTECTION,5,0,38,0,12
49,PROTECTION,6,0,37,0,13

