OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,9,0,1,0,49
1,PROXIMITY,13,0,1,0,49
2,PROXIMITY,7,0,1,0,49
2,PROTECTION,7,0,1,0,49
3,PROXIMITY,3,0,1,0,49
3,DEGREE,3,0,1,0,49
3,PROTECTION,3,0,1,0,49
4,PROXIMITY,9,0,1,0,49
4,PROTECTION,9,0,1,0,49
5,PROXIMITY,9,0,1,0,49
5,DEGREE,9,0,1,0,49
5,PROTECTION,9,0,1,0,49
6,PROXIMITY,7,0,1,0,49
7,PROTECTION,15,0,3,0,47
8,PROXIMITY,5,0,1,0,49
8,DEGREE,5,0,1,0,49
8,PROTECTION,5,0,1,0,49
9,PROTECTION,13,0,7,0,43
10,DEGREE,11,0,4,0,46
11,PROXIMITY,7,0,1,0,49
11,DEGREE,7,0,1,0,49
12,PROXIMITY,13,0,2,0,48
13,PROXIMITY,1,0,1,0,49
13,DEGREE,1,0,1,0,49
13,PROTECTION,1,0,1,0,49
14,PROXIMITY,1,0,1,0,49
14,DEGREE,1,0,1,0,49
14,PROTECTION,1,0,1,0,49
15,PROXIMITY,11,0,1,0,49
15,DEGREE,11,0,1,0,49
15,PROTECTION,11,0,1,0,49
16,PROXIMITY,15,0,4,0,46
17,PROTECTION,9,0,4,0,46
18,PROXIMITY,11,0,1,0,49
19,PROTECTION,15,0,4,0,46
20,PROXIMITY,7,0,1,0,49
21,PROXIMITY,13,0,2,0,48
22,PROXIMITY,7,0,1,0,49
22,DEGREE,7,0,1,0,49
22,PROTECTION,7,0,1,0,49
23,PROXIMITY,17,0,1,0,49
23,DEGREE,17,0,1,0,49
23,PROTECTION,17,0,1,0,49
24,PROXIMITY,0,0,1,0,49
24,DEGREE,0,0,1,0,49
24,PROTECTION,0,0,1,0,49
25,PROXIMITY,7,0,1,0,49
25,DEGREE,7,0,1,0,49
26,PROXIMITY,15,0,2,0,48
27,PROXIMITY,9,0,2,0,48
27,PROTECTION,9,0,2,0,48
28,PROXIMITY,9,0,5,0,45
28,DEGREE,9,0,5,0,45
29,PROXIMITY,13,0,1,0,49
29,DEGREE,13,0,1,0,49
30,PROXIMITY,7,0,1,0,49
31,PROXIMITY,7,0,1,0,49
31,DEGREE,7,0,1,0,49
31,PROTECTION,7,0,1,0,49
32,PROXIMITY,11,0,1,0,49
33,PROXIMITY,7,0,1,0,49
33,PROTECTION,7,0,1,0,49
34,PROXIMITY,13,0,2,0,48
35,PROTECTION,9,0,6,0,44
36,PROXIMITY,9,0,4,0,46
36,DEGREE,9,0,4,0,46
37,PROXIMITY,0,0,1,0,49
37,DEGREE,0,0,1,0,49
37,PROTECTION,0,0,1,0,49
38,PROXIMITY,5,0,1,0,49
39,PROXIMITY,11,0,1,0,49
40,PROXIMITY,11,0,3,0,47
40,DEGREE,11,0,3,0,47
41,PROXIMITY,15,0,1,0,49
42,PROXIMITY,7,0,3,0,47
42,PROTECTION,7,0,3,0,47
43,PROXIMITY,13,0,1,0,49
44,PROTECTION,11,0,2,0,48
45,PROXIMITY,19,0,4,0,46
46,PROXIMITY,13,0,3,0,47
47,PROXIMITY,0,0,1,0,49
47,DEGREE,0,0,1,0,49
47,PROTECTION,0,0,1,0,49
48,PROXIMITY,17,0,4,0,46
49,PROXIMITY,7,0,1,0,49
49,DEGREE,7,0,1,0,49

