OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,7,0,6,0,14
1,RANDOM,7,0,7,0,13
2,PROTECTION,5,0,4,0,16
3,PROTECTION,4,0,10,0,10
4,DEGREE,5,0,8,0,12
5,PROTECTION,5,0,3,0,17
6,PROTECTION,4,0,9,0,11
7,PROTECTION,5,0,9,0,11
8,PROTECTION,5,0,8,0,12
8,RANDOM,5,0,8,0,12
9,PROTECTION,4,0,7,0,13
10,PROTECTION,5,0,8,0,12
10,RANDOM,5,0,8,0,12
11,PROTECTION,5,0,7,0,13
12,DEGREE,7,0,4,0,16
13,PROTECTION,4,0,9,0,11
14,PROTECTION,5,0,8,0,12
15,RANDOM,7,0,8,0,12
16,PROTECTION,4,0,12,0,8
17,PROTECTION,4,0,9,0,11
18,PROTECTION,7,0,3,0,17
19,PROTECTION,5,0,7,0,13

