PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,27
RANDOM,DEGREE,3
RANDOM,PROTECTION,470
MIXED,PROXIMITY,162
MIXED,DEGREE,56
MIXED,PROTECTION,297
DETERMINISTIC,PROXIMITY,390
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,130
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,27
RANDOM,DEGREE,3
RANDOM,PROTECTION,470
MIXED,PROXIMITY,162
MIXED,DEGREE,56
MIXED,PROTECTION,297
DETERMINISTIC,PROXIMITY,390
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,130
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,27
RANDOM,DEGREE,3
RANDOM,PROTECTION,470
MIXED,PROXIMITY,162
MIXED,DEGREE,56
MIXED,PROTECTION,297
DETERMINISTIC,PROXIMITY,390
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,130
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,27
RANDOM,DEGREE,3
RANDOM,PROTECTION,470
MIXED,PROXIMITY,162
MIXED,DEGREE,56
MIXED,PROTECTION,297
DETERMINISTIC,PROXIMITY,390
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,130
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,27
RANDOM,DEGREE,3
RANDOM,PROTECTION,470
MIXED,PROXIMITY,162
MIXED,DEGREE,56
MIXED,PROTECTION,297
DETERMINISTIC,PROXIMITY,390
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,130
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,27
RANDOM,DEGREE,3
RANDOM,PROTECTION,470
MIXED,PROXIMITY,162
MIXED,DEGREE,56
MIXED,PROTECTION,297
DETERMINISTIC,PROXIMITY,390
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,130
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,27
RANDOM,DEGREE,3
RANDOM,PROTECTION,470
MIXED,PROXIMITY,162
MIXED,DEGREE,56
MIXED,PROTECTION,297
DETERMINISTIC,PROXIMITY,390
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,130
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,27
RANDOM,DEGREE,3
RANDOM,PROTECTION,470
MIXED,PROXIMITY,162
MIXED,DEGREE,56
MIXED,PROTECTION,297
DETERMINISTIC,PROXIMITY,390
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,130
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,27
RANDOM,DEGREE,3
RANDOM,PROTECTION,470
MIXED,PROXIMITY,162
MIXED,DEGREE,56
MIXED,PROTECTION,297
DETERMINISTIC,PROXIMITY,390
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,130
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,27
RANDOM,DEGREE,3
RANDOM,PROTECTION,470
MIXED,PROXIMITY,162
MIXED,DEGREE,56
MIXED,PROTECTION,297
DETERMINISTIC,PROXIMITY,390
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,130
