OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,4,0,23,0,27
0,DEGREE,4,0,22,0,28
0,PROTECTION,4,0,17,0,33
1,PROXIMITY,4,0,30,0,20
1,DEGREE,4,0,31,0,19
1,PROTECTION,5,0,22,0,28
2,PROXIMITY,5,0,30,0,20
2,DEGREE,5,0,31,0,19
2,PROTECTION,5,0,23,0,27
3,PROXIMITY,4,0,26,0,24
3,DEGREE,4,0,26,0,24
3,PROTECTION,4,0,20,0,30
4,PROXIMITY,4,0,30,0,20
4,DEGREE,4,0,30,0,20
4,PROTECTION,4,0,24,0,26
5,PROXIMITY,4,0,29,0,21
5,DEGREE,4,0,29,0,21
5,PROTECTION,4,0,26,0,24
6,PROXIMITY,5,0,20,0,30
6,DEGREE,5,0,19,0,31
6,PROTECTION,4,0,15,0,35
7,PROXIMITY,5,0,28,0,22
7,DEGREE,5,0,29,0,21
7,PROTECTION,6,0,20,0,30
8,PROXIMITY,5,0,31,0,19
8,DEGREE,5,0,29,0,21
8,PROTECTION,5,0,27,0,23
9,PROXIMITY,5,0,25,0,25
9,DEGREE,4,0,26,0,24
9,PROTECTION,4,0,19,0,31
10,PROXIMITY,5,0,33,0,17
10,DEGREE,4,0,36,0,14
10,PROTECTION,5,0,28,0,22
11,PROXIMITY,4,0,29,0,21
11,DEGREE,4,0,29,0,21
11,PROTECTION,4,0,21,0,29
12,PROXIMITY,4,0,27,0,23
12,DEGREE,4,0,27,0,23
12,PROTECTION,4,0,21,0,29
13,PROXIMITY,4,0,28,0,22
13,DEGREE,4,0,26,0,24
13,PROTECTION,4,0,21,0,29
14,PROXIMITY,6,0,22,0,28
14,DEGREE,6,0,24,0,26
14,PROTECTION,6,0,16,0,34
15,PROXIMITY,4,0,25,0,25
15,DEGREE,4,0,25,0,25
15,PROTECTION,4,0,20,0,30
16,PROXIMITY,4,0,25,0,25
16,DEGREE,4,0,25,0,25
16,PROTECTION,4,0,20,0,30
17,PROXIMITY,6,0,23,0,27
17,DEGREE,5,0,25,0,25
17,PROTECTION,5,0,17,0,33
18,PROXIMITY,4,0,30,0,20
18,DEGREE,4,0,30,0,20
18,PROTECTION,4,0,24,0,26
19,PROXIMITY,5,0,26,0,24
19,DEGREE,5,0,25,0,25
19,PROTECTION,4,0,19,0,31
20,PROXIMITY,4,0,25,0,25
20,DEGREE,4,0,25,0,25
20,PROTECTION,5,0,19,0,31
21,PROXIMITY,4,0,31,0,19
21,DEGREE,4,0,31,0,19
21,PROTECTION,4,0,25,0,25
22,PROXIMITY,5,0,18,0,32
22,DEGREE,5,0,18,0,32
22,PROTECTION,4,0,15,0,35
23,PROXIMITY,4,0,28,0,22
23,DEGREE,4,0,29,0,21
23,PROTECTION,4,0,22,0,28
24,PROXIMITY,5,0,26,0,24
24,DEGREE,5,0,26,0,24
24,PROTECTION,6,0,20,0,30
25,PROXIMITY,7,0,21,0,29
25,DEGREE,6,0,21,0,29
25,PROTECTION,5,0,17,0,33
26,PROXIMITY,6,0,31,0,19
26,DEGREE,5,0,32,0,18
26,PROTECTION,6,0,26,0,24
27,PROXIMITY,6,0,21,0,29
27,DEGREE,6,0,23,0,27
27,PROTECTION,6,0,18,0,32
28,PROXIMITY,4,0,36,0,14
28,DEGREE,4,0,38,0,12
28,PROTECTION,4,0,29,0,21
29,PROXIMITY,6,0,30,0,20
29,DEGREE,6,0,30,0,20
29,PROTECTION,6,0,22,0,28
30,PROXIMITY,6,0,24,0,26
30,DEGREE,5,0,21,0,29
30,PROTECTION,7,0,13,0,37
31,PROXIMITY,5,0,26,0,24
31,DEGREE,5,0,26,0,24
31,PROTECTION,5,0,20,0,30
32,PROXIMITY,6,0,23,0,27
32,DEGREE,5,0,25,0,25
32,PROTECTION,7,0,14,0,36
33,PROXIMITY,4,0,33,0,17
33,DEGREE,4,0,33,0,17
33,PROTECTION,4,0,28,0,22
34,PROXIMITY,4,0,28,0,22
34,DEGREE,4,0,27,0,23
34,PROTECTION,4,0,22,0,28
35,PROXIMITY,5,0,34,0,16
35,DEGREE,5,0,34,0,16
35,PROTECTION,6,0,31,0,19
36,PROXIMITY,5,0,31,0,19
36,DEGREE,5,0,32,0,18
36,PROTECTION,5,0,22,0,28
37,PROXIMITY,4,0,29,0,21
37,DEGREE,4,0,31,0,19
37,PROTECTION,5,0,20,0,30
38,PROXIMITY,4,0,25,0,25
38,DEGREE,4,0,25,0,25
38,PROTECTION,4,0,19,0,31
39,PROXIMITY,5,0,30,0,20
39,DEGREE,5,0,30,0,20
39,PROTECTION,6,0,22,0,28
40,PROXIMITY,6,0,20,0,30
40,DEGREE,6,0,21,0,29
40,PROTECTION,5,0,17,0,33
41,PROXIMITY,6,0,20,0,30
41,DEGREE,6,0,20,0,30
41,PROTECTION,6,0,15,0,35
42,PROXIMITY,4,0,27,0,23
42,DEGREE,4,0,27,0,23
42,PROTECTION,4,0,21,0,29
43,PROXIMITY,4,0,28,0,22
43,DEGREE,4,0,30,0,20
43,PROTECTION,4,0,24,0,26
44,PROXIMITY,6,0,24,0,26
44,DEGREE,5,0,23,0,27
44,PROTECTION,6,0,17,0,33
45,PROXIMITY,5,0,23,0,27
45,DEGREE,5,0,23,0,27
45,PROTECTION,5,0,19,0,31
46,PROXIMITY,6,0,26,0,24
46,DEGREE,6,0,26,0,24
46,PROTECTION,5,0,21,0,29
47,PROXIMITY,4,0,28,0,22
47,DEGREE,4,0,28,0,22
47,PROTECTION,5,0,20,0,30
48,PROXIMITY,4,0,32,0,18
48,DEGREE,4,0,32,0,18
48,PROTECTION,4,0,23,0,27
49,PROXIMITY,4,0,26,0,24
49,DEGREE,4,0,26,0,24
49,PROTECTION,4,0,22,0,28

