OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,5,0,16,0,4
0,DEGREE,5,0,17,0,3
0,PROTECTION,4,0,14,0,6
0,RANDOM,4,0,17,0,3
1,PROXIMITY,5,0,15,0,5
1,DEGREE,5,0,15,0,5
1,PROTECTION,4,0,12,0,8
1,RANDOM,5,0,14,0,6
2,PROXIMITY,5,0,12,0,8
2,DEGREE,5,0,12,0,8
2,PROTECTION,5,0,11,0,9
2,RANDOM,5,0,13,0,7
3,PROXIMITY,5,0,13,0,7
3,DEGREE,5,0,14,0,6
3,PROTECTION,4,0,12,0,8
3,RANDOM,5,0,12,0,8
4,PROXIMITY,5,0,12,0,8
4,DEGREE,5,0,13,0,7
4,PROTECTION,4,0,11,0,9
4,RANDOM,5,0,12,0,8
5,PROXIMITY,7,0,12,0,8
5,DEGREE,5,0,13,0,7
5,PROTECTION,4,0,10,0,10
5,RANDOM,5,0,11,0,9
6,PROXIMITY,4,0,12,0,8
6,DEGREE,5,0,11,0,9
6,PROTECTION,4,0,10,0,10
6,RANDOM,5,0,10,0,10
7,PROXIMITY,7,0,8,0,12
7,DEGREE,7,0,9,0,11
7,PROTECTION,4,0,9,0,11
7,RANDOM,5,0,10,0,10
8,PROXIMITY,5,0,12,0,8
8,DEGREE,5,0,14,0,6
8,PROTECTION,5,0,12,0,8
8,RANDOM,4,0,18,0,2
9,PROXIMITY,5,0,15,0,5
9,DEGREE,7,0,16,0,4
9,PROTECTION,5,0,12,0,8
9,RANDOM,5,0,15,0,5
10,PROXIMITY,7,0,12,0,8
10,DEGREE,4,0,15,0,5
10,PROTECTION,5,0,12,0,8
10,RANDOM,5,0,12,0,8
11,PROXIMITY,5,0,13,0,7
11,DEGREE,5,0,13,0,7
11,PROTECTION,7,0,9,0,11
11,RANDOM,5,0,14,0,6
12,PROXIMITY,5,0,16,0,4
12,DEGREE,5,0,17,0,3
12,PROTECTION,4,0,14,0,6
12,RANDOM,5,0,15,0,5
13,PROXIMITY,5,0,16,0,4
13,DEGREE,7,0,15,0,5
13,PROTECTION,4,0,13,0,7
13,RANDOM,5,0,14,0,6
14,PROXIMITY,5,0,12,0,8
14,DEGREE,5,0,13,0,7
14,PROTECTION,4,0,10,0,10
14,RANDOM,5,0,11,0,9
15,PROXIMITY,5,0,13,0,7
15,DEGREE,5,0,12,0,8
15,PROTECTION,4,0,11,0,9
15,RANDOM,5,0,11,0,9
16,PROXIMITY,5,0,12,0,8
16,DEGREE,5,0,13,0,7
16,PROTECTION,4,0,11,0,9
16,RANDOM,5,0,15,0,5
17,PROXIMITY,7,0,12,0,8
17,DEGREE,5,0,13,0,7
17,PROTECTION,5,0,12,0,8
17,RANDOM,5,0,15,0,5
18,PROXIMITY,7,0,11,0,9
18,DEGREE,7,0,9,0,11
18,PROTECTION,5,0,9,0,11
18,RANDOM,5,0,11,0,9
19,PROXIMITY,5,0,12,0,8
19,DEGREE,5,0,16,0,4
19,PROTECTION,5,0,10,0,10
19,RANDOM,6,0,11,0,9

