OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,DEGREE,13,0,3,0,47
1,PROTECTION,11,0,12,0,38
2,PROTECTION,9,0,14,0,36
3,PROXIMITY,13,0,8,0,42
4,PROTECTION,6,0,19,0,31
5,PROTECTION,9,0,18,0,32
6,PROTECTION,10,0,12,0,38
7,PROTECTION,8,0,10,0,40
8,PROTECTION,8,0,16,0,34
9,PROTECTION,8,0,19,0,31
10,PROTECTION,9,0,16,0,34
11,PROTECTION,15,0,9,0,41
12,DEGREE,13,0,10,0,40
13,PROXIMITY,13,0,12,0,38
14,PROTECTION,6,0,16,0,34
15,PROTECTION,11,0,15,0,35
16,PROTECTION,13,0,7,0,43
17,PROXIMITY,21,0,5,0,45
18,PROTECTION,7,0,10,0,40
19,PROTECTION,7,0,11,0,39
20,PROXIMITY,11,0,6,0,44
21,PROTECTION,11,0,13,0,37
22,PROTECTION,9,0,11,0,39
23,PROTECTION,13,0,12,0,38
24,PROTECTION,6,0,19,0,31
25,PROXIMITY,15,0,5,0,45
26,PROTECTION,11,0,14,0,36
27,PROTECTION,7,0,20,0,30
28,PROTECTION,6,0,16,0,34
29,PROTECTION,11,0,14,0,36
30,PROTECTION,7,0,12,0,38
31,PROTECTION,4,0,15,0,35
32,PROTECTION,5,0,10,0,40
33,PROXIMITY,21,0,2,0,48
34,PROTECTION,7,0,15,0,35
35,PROTECTION,6,0,15,0,35
36,PROTECTION,9,0,14,0,36
37,PROTECTION,6,0,14,0,36
38,PROTECTION,9,0,15,0,35
39,PROTECTION,6,0,18,0,32
40,PROXIMITY,13,0,7,0,43
40,DEGREE,13,0,7,0,43
41,PROTECTION,7,0,11,0,39
42,DEGREE,13,0,6,0,44
43,PROXIMITY,13,0,1,0,49
44,PROTECTION,7,0,14,0,36
45,PROTECTION,6,0,14,0,36
46,PROTECTION,5,0,12,0,38
47,PROTECTION,9,0,12,0,38
48,PROTECTION,9,0,13,0,37
49,PROTECTION,6,0,13,0,37

