OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,DEGREE,49,0,2,0,48
1,DEGREE,41,0,5,0,45
2,PROXIMITY,43,0,1,0,49
3,PROXIMITY,41,0,1,0,49
4,PROXIMITY,43,0,1,0,49
5,DEGREE,47,0,1,0,49
6,DEGREE,41,0,5,0,45
7,PROXIMITY,43,0,1,0,49
8,DEGREE,41,0,7,0,43
9,DEGREE,39,0,3,0,47
10,DEGREE,25,0,19,0,31
11,PROXIMITY,41,0,4,0,46
12,PROXIMITY,45,0,1,0,49
13,DEGREE,45,0,1,0,49
14,PROXIMITY,45,0,1,0,49
15,PROXIMITY,53,0,1,0,49
16,PROTECTION,53,0,1,0,49
17,PROXIMITY,51,0,1,0,49
18,PROTECTION,53,0,1,0,49
19,PROTECTION,55,0,1,0,49
20,PROTECTION,53,0,1,0,49
21,PROXIMITY,55,0,1,0,49
22,PROTECTION,53,0,1,0,49
23,PROTECTION,59,0,1,0,49
24,PROTECTION,59,0,1,0,49
25,PROTECTION,55,0,1,0,49
26,PROTECTION,63,0,1,0,49
27,PROTECTION,59,0,1,0,49
28,PROTECTION,63,0,1,0,49
29,PROXIMITY,57,0,1,0,49
29,PROTECTION,57,0,1,0,49
30,PROTECTION,53,0,1,0,49
31,PROTECTION,59,0,1,0,49
32,PROTECTION,57,0,1,0,49
33,PROTECTION,59,0,1,0,49
34,PROTECTION,57,0,1,0,49
35,PROXIMITY,57,0,1,0,49
36,PROTECTION,57,0,1,0,49
37,PROTECTION,59,0,1,0,49
38,PROTECTION,57,0,1,0,49
39,PROTECTION,59,0,1,0,49
40,PROTECTION,59,0,1,0,49
41,PROTECTION,57,0,1,0,49
42,PROTECTION,63,0,1,0,49
43,PROXIMITY,59,0,1,0,49
43,PROTECTION,59,0,1,0,49
44,PROTECTION,61,0,1,0,49
45,PROXIMITY,63,0,1,0,49
45,PROTECTION,63,0,1,0,49
46,PROXIMITY,61,0,1,0,49
46,PROTECTION,61,0,1,0,49
47,PROTECTION,57,0,1,0,49
48,PROTECTION,63,0,1,0,49
48,RANDOM,63,0,1,0,49
49,PROTECTION,59,0,1,0,49

