OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,15,0,1,0,19
1,PROXIMITY,19,0,1,0,19
1,DEGREE,19,0,1,0,19
1,PROTECTION,19,0,1,0,19
2,PROXIMITY,17,0,1,0,19
2,DEGREE,17,0,1,0,19
2,PROTECTION,17,0,1,0,19
2,RANDOM,17,0,1,0,19
3,PROTECTION,15,0,1,0,19
4,PROXIMITY,15,0,1,0,19
4,PROTECTION,15,0,1,0,19
5,PROXIMITY,15,0,1,0,19
6,DEGREE,11,0,1,0,19
7,PROXIMITY,17,0,1,0,19
7,DEGREE,17,0,1,0,19
7,PROTECTION,17,0,1,0,19
8,PROXIMITY,17,0,1,0,19
8,DEGREE,17,0,1,0,19
8,PROTECTION,17,0,1,0,19
9,PROXIMITY,13,0,1,0,19
10,PROXIMITY,13,0,1,0,19
10,PROTECTION,13,0,1,0,19
11,RANDOM,15,0,1,0,19
12,DEGREE,15,0,1,0,19
13,PROXIMITY,13,0,1,0,19
14,PROXIMITY,19,0,1,0,19
14,DEGREE,19,0,1,0,19
14,PROTECTION,19,0,1,0,19
15,PROXIMITY,13,0,1,0,19
16,PROTECTION,15,0,1,0,19
16,RANDOM,15,0,1,0,19
17,PROXIMITY,17,0,1,0,19
17,PROTECTION,17,0,1,0,19
17,RANDOM,17,0,1,0,19
18,PROTECTION,17,0,1,0,19
19,PROTECTION,15,0,1,0,19

