PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,12
RANDOM,DEGREE,18
RANDOM,PROTECTION,250
MIXED,PROXIMITY,136
MIXED,DEGREE,141
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,128
DETERMINISTIC,DEGREE,157
DETERMINISTIC,PROTECTION,64
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,12
RANDOM,DEGREE,18
RANDOM,PROTECTION,250
MIXED,PROXIMITY,136
MIXED,DEGREE,141
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,128
DETERMINISTIC,DEGREE,157
DETERMINISTIC,PROTECTION,64
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,12
RANDOM,DEGREE,18
RANDOM,PROTECTION,250
MIXED,PROXIMITY,136
MIXED,DEGREE,141
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,128
DETERMINISTIC,DEGREE,157
DETERMINISTIC,PROTECTION,64
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,12
RANDOM,DEGREE,18
RANDOM,PROTECTION,250
MIXED,PROXIMITY,136
MIXED,DEGREE,141
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,128
DETERMINISTIC,DEGREE,157
DETERMINISTIC,PROTECTION,64
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,12
RANDOM,DEGREE,18
RANDOM,PROTECTION,250
MIXED,PROXIMITY,136
MIXED,DEGREE,141
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,128
DETERMINISTIC,DEGREE,157
DETERMINISTIC,PROTECTION,64
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,12
RANDOM,DEGREE,18
RANDOM,PROTECTION,250
MIXED,PROXIMITY,136
MIXED,DEGREE,141
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,128
DETERMINISTIC,DEGREE,157
DETERMINISTIC,PROTECTION,64
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,12
RANDOM,DEGREE,18
RANDOM,PROTECTION,250
MIXED,PROXIMITY,136
MIXED,DEGREE,141
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,128
DETERMINISTIC,DEGREE,157
DETERMINISTIC,PROTECTION,64
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,12
RANDOM,DEGREE,18
RANDOM,PROTECTION,250
MIXED,PROXIMITY,136
MIXED,DEGREE,141
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,128
DETERMINISTIC,DEGREE,157
DETERMINISTIC,PROTECTION,64
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,12
RANDOM,DEGREE,18
RANDOM,PROTECTION,250
MIXED,PROXIMITY,136
MIXED,DEGREE,141
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,128
DETERMINISTIC,DEGREE,157
DETERMINISTIC,PROTECTION,64
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,12
RANDOM,DEGREE,18
RANDOM,PROTECTION,250
MIXED,PROXIMITY,136
MIXED,DEGREE,141
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,128
DETERMINISTIC,DEGREE,157
DETERMINISTIC,PROTECTION,64
