PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,250
MIXED,PROXIMITY,2
MIXED,DEGREE,2
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,202
DETERMINISTIC,DEGREE,215
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,250
MIXED,PROXIMITY,2
MIXED,DEGREE,2
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,202
DETERMINISTIC,DEGREE,215
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,250
MIXED,PROXIMITY,2
MIXED,DEGREE,2
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,202
DETERMINISTIC,DEGREE,215
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,250
MIXED,PROXIMITY,2
MIXED,DEGREE,2
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,202
DETERMINISTIC,DEGREE,215
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,250
MIXED,PROXIMITY,2
MIXED,DEGREE,2
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,202
DETERMINISTIC,DEGREE,215
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,250
MIXED,PROXIMITY,2
MIXED,DEGREE,2
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,202
DETERMINISTIC,DEGREE,215
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,250
MIXED,PROXIMITY,2
MIXED,DEGREE,2
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,202
DETERMINISTIC,DEGREE,215
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,250
MIXED,PROXIMITY,2
MIXED,DEGREE,2
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,202
DETERMINISTIC,DEGREE,215
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,250
MIXED,PROXIMITY,2
MIXED,DEGREE,2
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,202
DETERMINISTIC,DEGREE,215
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,250
MIXED,PROXIMITY,2
MIXED,DEGREE,2
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,202
DETERMINISTIC,DEGREE,215
DETERMINISTIC,PROTECTION,0
