PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,199
RANDOM,DEGREE,200
RANDOM,PROTECTION,250
MIXED,PROXIMITY,230
MIXED,DEGREE,234
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,230
DETERMINISTIC,DEGREE,235
DETERMINISTIC,PROTECTION,204
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,199
RANDOM,DEGREE,200
RANDOM,PROTECTION,250
MIXED,PROXIMITY,230
MIXED,DEGREE,234
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,230
DETERMINISTIC,DEGREE,235
DETERMINISTIC,PROTECTION,204
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,199
RANDOM,DEGREE,200
RANDOM,PROTECTION,250
MIXED,PROXIMITY,230
MIXED,DEGREE,234
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,230
DETERMINISTIC,DEGREE,235
DETERMINISTIC,PROTECTION,204
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,199
RANDOM,DEGREE,200
RANDOM,PROTECTION,250
MIXED,PROXIMITY,230
MIXED,DEGREE,234
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,230
DETERMINISTIC,DEGREE,235
DETERMINISTIC,PROTECTION,204
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,199
RANDOM,DEGREE,200
RANDOM,PROTECTION,250
MIXED,PROXIMITY,230
MIXED,DEGREE,234
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,230
DETERMINISTIC,DEGREE,235
DETERMINISTIC,PROTECTION,204
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,199
RANDOM,DEGREE,200
RANDOM,PROTECTION,250
MIXED,PROXIMITY,230
MIXED,DEGREE,234
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,230
DETERMINISTIC,DEGREE,235
DETERMINISTIC,PROTECTION,204
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,199
RANDOM,DEGREE,200
RANDOM,PROTECTION,250
MIXED,PROXIMITY,230
MIXED,DEGREE,234
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,230
DETERMINISTIC,DEGREE,235
DETERMINISTIC,PROTECTION,204
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,199
RANDOM,DEGREE,200
RANDOM,PROTECTION,250
MIXED,PROXIMITY,230
MIXED,DEGREE,234
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,230
DETERMINISTIC,DEGREE,235
DETERMINISTIC,PROTECTION,204
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,199
RANDOM,DEGREE,200
RANDOM,PROTECTION,250
MIXED,PROXIMITY,230
MIXED,DEGREE,234
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,230
DETERMINISTIC,DEGREE,235
DETERMINISTIC,PROTECTION,204
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,199
RANDOM,DEGREE,200
RANDOM,PROTECTION,250
MIXED,PROXIMITY,230
MIXED,DEGREE,234
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,230
DETERMINISTIC,DEGREE,235
DETERMINISTIC,PROTECTION,204
