PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,5
RANDOM,DEGREE,3
RANDOM,PROTECTION,250
MIXED,PROXIMITY,11
MIXED,DEGREE,13
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,163
DETERMINISTIC,DEGREE,197
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,5
RANDOM,DEGREE,3
RANDOM,PROTECTION,250
MIXED,PROXIMITY,11
MIXED,DEGREE,13
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,163
DETERMINISTIC,DEGREE,197
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,5
RANDOM,DEGREE,3
RANDOM,PROTECTION,250
MIXED,PROXIMITY,11
MIXED,DEGREE,13
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,163
DETERMINISTIC,DEGREE,197
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,5
RANDOM,DEGREE,3
RANDOM,PROTECTION,250
MIXED,PROXIMITY,11
MIXED,DEGREE,13
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,163
DETERMINISTIC,DEGREE,197
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,5
RANDOM,DEGREE,3
RANDOM,PROTECTION,250
MIXED,PROXIMITY,11
MIXED,DEGREE,13
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,163
DETERMINISTIC,DEGREE,197
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,5
RANDOM,DEGREE,3
RANDOM,PROTECTION,250
MIXED,PROXIMITY,11
MIXED,DEGREE,13
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,163
DETERMINISTIC,DEGREE,197
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,5
RANDOM,DEGREE,3
RANDOM,PROTECTION,250
MIXED,PROXIMITY,11
MIXED,DEGREE,13
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,163
DETERMINISTIC,DEGREE,197
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,5
RANDOM,DEGREE,3
RANDOM,PROTECTION,250
MIXED,PROXIMITY,11
MIXED,DEGREE,13
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,163
DETERMINISTIC,DEGREE,197
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,5
RANDOM,DEGREE,3
RANDOM,PROTECTION,250
MIXED,PROXIMITY,11
MIXED,DEGREE,13
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,163
DETERMINISTIC,DEGREE,197
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,5
RANDOM,DEGREE,3
RANDOM,PROTECTION,250
MIXED,PROXIMITY,11
MIXED,DEGREE,13
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,163
DETERMINISTIC,DEGREE,197
DETERMINISTIC,PROTECTION,0
