PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,4
RANDOM,PROTECTION,250
MIXED,PROXIMITY,97
MIXED,DEGREE,97
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,139
DETERMINISTIC,DEGREE,170
DETERMINISTIC,PROTECTION,7
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,4
RANDOM,PROTECTION,250
MIXED,PROXIMITY,97
MIXED,DEGREE,97
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,139
DETERMINISTIC,DEGREE,170
DETERMINISTIC,PROTECTION,7
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,4
RANDOM,PROTECTION,250
MIXED,PROXIMITY,97
MIXED,DEGREE,97
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,139
DETERMINISTIC,DEGREE,170
DETERMINISTIC,PROTECTION,7
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,4
RANDOM,PROTECTION,250
MIXED,PROXIMITY,97
MIXED,DEGREE,97
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,139
DETERMINISTIC,DEGREE,170
DETERMINISTIC,PROTECTION,7
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,4
RANDOM,PROTECTION,250
MIXED,PROXIMITY,97
MIXED,DEGREE,97
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,139
DETERMINISTIC,DEGREE,170
DETERMINISTIC,PROTECTION,7
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,4
RANDOM,PROTECTION,250
MIXED,PROXIMITY,97
MIXED,DEGREE,97
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,139
DETERMINISTIC,DEGREE,170
DETERMINISTIC,PROTECTION,7
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,4
RANDOM,PROTECTION,250
MIXED,PROXIMITY,97
MIXED,DEGREE,97
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,139
DETERMINISTIC,DEGREE,170
DETERMINISTIC,PROTECTION,7
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,4
RANDOM,PROTECTION,250
MIXED,PROXIMITY,97
MIXED,DEGREE,97
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,139
DETERMINISTIC,DEGREE,170
DETERMINISTIC,PROTECTION,7
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,4
RANDOM,PROTECTION,250
MIXED,PROXIMITY,97
MIXED,DEGREE,97
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,139
DETERMINISTIC,DEGREE,170
DETERMINISTIC,PROTECTION,7
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,4
RANDOM,PROTECTION,250
MIXED,PROXIMITY,97
MIXED,DEGREE,97
MIXED,PROTECTION,250
DETERMINISTIC,PROXIMITY,139
DETERMINISTIC,DEGREE,170
DETERMINISTIC,PROTECTION,7
