PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,11
MIXED,DEGREE,7
MIXED,PROTECTION,485
DETERMINISTIC,PROXIMITY,475
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,31
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,11
MIXED,DEGREE,7
MIXED,PROTECTION,485
DETERMINISTIC,PROXIMITY,475
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,31
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,11
MIXED,DEGREE,7
MIXED,PROTECTION,485
DETERMINISTIC,PROXIMITY,475
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,31
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,11
MIXED,DEGREE,7
MIXED,PROTECTION,485
DETERMINISTIC,PROXIMITY,475
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,31
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,11
MIXED,DEGREE,7
MIXED,PROTECTION,485
DETERMINISTIC,PROXIMITY,475
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,31
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,11
MIXED,DEGREE,7
MIXED,PROTECTION,485
DETERMINISTIC,PROXIMITY,475
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,31
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,11
MIXED,DEGREE,7
MIXED,PROTECTION,485
DETERMINISTIC,PROXIMITY,475
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,31
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,11
MIXED,DEGREE,7
MIXED,PROTECTION,485
DETERMINISTIC,PROXIMITY,475
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,31
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,11
MIXED,DEGREE,7
MIXED,PROTECTION,485
DETERMINISTIC,PROXIMITY,475
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,31
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,11
MIXED,DEGREE,7
MIXED,PROTECTION,485
DETERMINISTIC,PROXIMITY,475
DETERMINISTIC,DEGREE,1
DETERMINISTIC,PROTECTION,31
