PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,1
RANDOM,PROTECTION,493
MIXED,PROXIMITY,38
MIXED,DEGREE,20
MIXED,PROTECTION,447
DETERMINISTIC,PROXIMITY,367
DETERMINISTIC,DEGREE,2
DETERMINISTIC,PROTECTION,153
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,1
RANDOM,PROTECTION,493
MIXED,PROXIMITY,38
MIXED,DEGREE,20
MIXED,PROTECTION,447
DETERMINISTIC,PROXIMITY,367
DETERMINISTIC,DEGREE,2
DETERMINISTIC,PROTECTION,153
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,1
RANDOM,PROTECTION,493
MIXED,PROXIMITY,38
MIXED,DEGREE,20
MIXED,PROTECTION,447
DETERMINISTIC,PROXIMITY,367
DETERMINISTIC,DEGREE,2
DETERMINISTIC,PROTECTION,153
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,1
RANDOM,PROTECTION,493
MIXED,PROXIMITY,38
MIXED,DEGREE,20
MIXED,PROTECTION,447
DETERMINISTIC,PROXIMITY,367
DETERMINISTIC,DEGREE,2
DETERMINISTIC,PROTECTION,153
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,1
RANDOM,PROTECTION,493
MIXED,PROXIMITY,38
MIXED,DEGREE,20
MIXED,PROTECTION,447
DETERMINISTIC,PROXIMITY,367
DETERMINISTIC,DEGREE,2
DETERMINISTIC,PROTECTION,153
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,1
RANDOM,PROTECTION,493
MIXED,PROXIMITY,38
MIXED,DEGREE,20
MIXED,PROTECTION,447
DETERMINISTIC,PROXIMITY,367
DETERMINISTIC,DEGREE,2
DETERMINISTIC,PROTECTION,153
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,1
RANDOM,PROTECTION,493
MIXED,PROXIMITY,38
MIXED,DEGREE,20
MIXED,PROTECTION,447
DETERMINISTIC,PROXIMITY,367
DETERMINISTIC,DEGREE,2
DETERMINISTIC,PROTECTION,153
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,1
RANDOM,PROTECTION,493
MIXED,PROXIMITY,38
MIXED,DEGREE,20
MIXED,PROTECTION,447
DETERMINISTIC,PROXIMITY,367
DETERMINISTIC,DEGREE,2
DETERMINISTIC,PROTECTION,153
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,1
RANDOM,PROTECTION,493
MIXED,PROXIMITY,38
MIXED,DEGREE,20
MIXED,PROTECTION,447
DETERMINISTIC,PROXIMITY,367
DETERMINISTIC,DEGREE,2
DETERMINISTIC,PROTECTION,153
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,6
RANDOM,DEGREE,1
RANDOM,PROTECTION,493
MIXED,PROXIMITY,38
MIXED,DEGREE,20
MIXED,PROTECTION,447
DETERMINISTIC,PROXIMITY,367
DETERMINISTIC,DEGREE,2
DETERMINISTIC,PROTECTION,153
