PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,2
MIXED,DEGREE,4
MIXED,PROTECTION,499
DETERMINISTIC,PROXIMITY,494
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,2
MIXED,DEGREE,4
MIXED,PROTECTION,499
DETERMINISTIC,PROXIMITY,494
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,2
MIXED,DEGREE,4
MIXED,PROTECTION,499
DETERMINISTIC,PROXIMITY,494
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,2
MIXED,DEGREE,4
MIXED,PROTECTION,499
DETERMINISTIC,PROXIMITY,494
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,2
MIXED,DEGREE,4
MIXED,PROTECTION,499
DETERMINISTIC,PROXIMITY,494
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,2
MIXED,DEGREE,4
MIXED,PROTECTION,499
DETERMINISTIC,PROXIMITY,494
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,2
MIXED,DEGREE,4
MIXED,PROTECTION,499
DETERMINISTIC,PROXIMITY,494
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,2
MIXED,DEGREE,4
MIXED,PROTECTION,499
DETERMINISTIC,PROXIMITY,494
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,2
MIXED,DEGREE,4
MIXED,PROTECTION,499
DETERMINISTIC,PROXIMITY,494
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,0
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,0
RANDOM,DEGREE,0
RANDOM,PROTECTION,500
MIXED,PROXIMITY,2
MIXED,DEGREE,4
MIXED,PROTECTION,499
DETERMINISTIC,PROXIMITY,494
DETERMINISTIC,DEGREE,6
DETERMINISTIC,PROTECTION,0
