PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,17
RANDOM,DEGREE,1
RANDOM,PROTECTION,484
MIXED,PROXIMITY,88
MIXED,DEGREE,25
MIXED,PROTECTION,392
DETERMINISTIC,PROXIMITY,292
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,256
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,17
RANDOM,DEGREE,1
RANDOM,PROTECTION,484
MIXED,PROXIMITY,88
MIXED,DEGREE,25
MIXED,PROTECTION,392
DETERMINISTIC,PROXIMITY,292
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,256
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,17
RANDOM,DEGREE,1
RANDOM,PROTECTION,484
MIXED,PROXIMITY,88
MIXED,DEGREE,25
MIXED,PROTECTION,392
DETERMINISTIC,PROXIMITY,292
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,256
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,17
RANDOM,DEGREE,1
RANDOM,PROTECTION,484
MIXED,PROXIMITY,88
MIXED,DEGREE,25
MIXED,PROTECTION,392
DETERMINISTIC,PROXIMITY,292
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,256
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,17
RANDOM,DEGREE,1
RANDOM,PROTECTION,484
MIXED,PROXIMITY,88
MIXED,DEGREE,25
MIXED,PROTECTION,392
DETERMINISTIC,PROXIMITY,292
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,256
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,17
RANDOM,DEGREE,1
RANDOM,PROTECTION,484
MIXED,PROXIMITY,88
MIXED,DEGREE,25
MIXED,PROTECTION,392
DETERMINISTIC,PROXIMITY,292
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,256
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,17
RANDOM,DEGREE,1
RANDOM,PROTECTION,484
MIXED,PROXIMITY,88
MIXED,DEGREE,25
MIXED,PROTECTION,392
DETERMINISTIC,PROXIMITY,292
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,256
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,17
RANDOM,DEGREE,1
RANDOM,PROTECTION,484
MIXED,PROXIMITY,88
MIXED,DEGREE,25
MIXED,PROTECTION,392
DETERMINISTIC,PROXIMITY,292
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,256
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,17
RANDOM,DEGREE,1
RANDOM,PROTECTION,484
MIXED,PROXIMITY,88
MIXED,DEGREE,25
MIXED,PROTECTION,392
DETERMINISTIC,PROXIMITY,292
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,256
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,17
RANDOM,DEGREE,1
RANDOM,PROTECTION,484
MIXED,PROXIMITY,88
MIXED,DEGREE,25
MIXED,PROTECTION,392
DETERMINISTIC,PROXIMITY,292
DETERMINISTIC,DEGREE,5
DETERMINISTIC,PROTECTION,256
