PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,325
RANDOM,DEGREE,63
RANDOM,PROTECTION,118
MIXED,PROXIMITY,322
MIXED,DEGREE,146
MIXED,PROTECTION,210
DETERMINISTIC,PROXIMITY,16
DETERMINISTIC,DEGREE,8
DETERMINISTIC,PROTECTION,478
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,325
RANDOM,DEGREE,63
RANDOM,PROTECTION,118
MIXED,PROXIMITY,322
MIXED,DEGREE,146
MIXED,PROTECTION,210
DETERMINISTIC,PROXIMITY,16
DETERMINISTIC,DEGREE,8
DETERMINISTIC,PROTECTION,478
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,325
RANDOM,DEGREE,63
RANDOM,PROTECTION,118
MIXED,PROXIMITY,322
MIXED,DEGREE,146
MIXED,PROTECTION,210
DETERMINISTIC,PROXIMITY,16
DETERMINISTIC,DEGREE,8
DETERMINISTIC,PROTECTION,478
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,325
RANDOM,DEGREE,63
RANDOM,PROTECTION,118
MIXED,PROXIMITY,322
MIXED,DEGREE,146
MIXED,PROTECTION,210
DETERMINISTIC,PROXIMITY,16
DETERMINISTIC,DEGREE,8
DETERMINISTIC,PROTECTION,478
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,325
RANDOM,DEGREE,63
RANDOM,PROTECTION,118
MIXED,PROXIMITY,322
MIXED,DEGREE,146
MIXED,PROTECTION,210
DETERMINISTIC,PROXIMITY,16
DETERMINISTIC,DEGREE,8
DETERMINISTIC,PROTECTION,478
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,325
RANDOM,DEGREE,63
RANDOM,PROTECTION,118
MIXED,PROXIMITY,322
MIXED,DEGREE,146
MIXED,PROTECTION,210
DETERMINISTIC,PROXIMITY,16
DETERMINISTIC,DEGREE,8
DETERMINISTIC,PROTECTION,478
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,325
RANDOM,DEGREE,63
RANDOM,PROTECTION,118
MIXED,PROXIMITY,322
MIXED,DEGREE,146
MIXED,PROTECTION,210
DETERMINISTIC,PROXIMITY,16
DETERMINISTIC,DEGREE,8
DETERMINISTIC,PROTECTION,478
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,325
RANDOM,DEGREE,63
RANDOM,PROTECTION,118
MIXED,PROXIMITY,322
MIXED,DEGREE,146
MIXED,PROTECTION,210
DETERMINISTIC,PROXIMITY,16
DETERMINISTIC,DEGREE,8
DETERMINISTIC,PROTECTION,478
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,325
RANDOM,DEGREE,63
RANDOM,PROTECTION,118
MIXED,PROXIMITY,322
MIXED,DEGREE,146
MIXED,PROTECTION,210
DETERMINISTIC,PROXIMITY,16
DETERMINISTIC,DEGREE,8
DETERMINISTIC,PROTECTION,478
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,325
RANDOM,DEGREE,63
RANDOM,PROTECTION,118
MIXED,PROXIMITY,322
MIXED,DEGREE,146
MIXED,PROTECTION,210
DETERMINISTIC,PROXIMITY,16
DETERMINISTIC,DEGREE,8
DETERMINISTIC,PROTECTION,478
