PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,93
RANDOM,DEGREE,11
RANDOM,PROTECTION,397
MIXED,PROXIMITY,234
MIXED,DEGREE,70
MIXED,PROTECTION,209
DETERMINISTIC,PROXIMITY,279
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,260
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,93
RANDOM,DEGREE,11
RANDOM,PROTECTION,397
MIXED,PROXIMITY,234
MIXED,DEGREE,70
MIXED,PROTECTION,209
DETERMINISTIC,PROXIMITY,279
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,260
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,93
RANDOM,DEGREE,11
RANDOM,PROTECTION,397
MIXED,PROXIMITY,234
MIXED,DEGREE,70
MIXED,PROTECTION,209
DETERMINISTIC,PROXIMITY,279
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,260
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,93
RANDOM,DEGREE,11
RANDOM,PROTECTION,397
MIXED,PROXIMITY,234
MIXED,DEGREE,70
MIXED,PROTECTION,209
DETERMINISTIC,PROXIMITY,279
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,260
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,93
RANDOM,DEGREE,11
RANDOM,PROTECTION,397
MIXED,PROXIMITY,234
MIXED,DEGREE,70
MIXED,PROTECTION,209
DETERMINISTIC,PROXIMITY,279
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,260
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,93
RANDOM,DEGREE,11
RANDOM,PROTECTION,397
MIXED,PROXIMITY,234
MIXED,DEGREE,70
MIXED,PROTECTION,209
DETERMINISTIC,PROXIMITY,279
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,260
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,93
RANDOM,DEGREE,11
RANDOM,PROTECTION,397
MIXED,PROXIMITY,234
MIXED,DEGREE,70
MIXED,PROTECTION,209
DETERMINISTIC,PROXIMITY,279
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,260
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,93
RANDOM,DEGREE,11
RANDOM,PROTECTION,397
MIXED,PROXIMITY,234
MIXED,DEGREE,70
MIXED,PROTECTION,209
DETERMINISTIC,PROXIMITY,279
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,260
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,93
RANDOM,DEGREE,11
RANDOM,PROTECTION,397
MIXED,PROXIMITY,234
MIXED,DEGREE,70
MIXED,PROTECTION,209
DETERMINISTIC,PROXIMITY,279
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,260
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,93
RANDOM,DEGREE,11
RANDOM,PROTECTION,397
MIXED,PROXIMITY,234
MIXED,DEGREE,70
MIXED,PROTECTION,209
DETERMINISTIC,PROXIMITY,279
DETERMINISTIC,DEGREE,16
DETERMINISTIC,PROTECTION,260
