PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,304
RANDOM,DEGREE,63
RANDOM,PROTECTION,135
MIXED,PROXIMITY,342
MIXED,DEGREE,81
MIXED,PROTECTION,106
DETERMINISTIC,PROXIMITY,51
DETERMINISTIC,DEGREE,4
DETERMINISTIC,PROTECTION,448
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,304
RANDOM,DEGREE,63
RANDOM,PROTECTION,135
MIXED,PROXIMITY,342
MIXED,DEGREE,81
MIXED,PROTECTION,106
DETERMINISTIC,PROXIMITY,51
DETERMINISTIC,DEGREE,4
DETERMINISTIC,PROTECTION,448
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,304
RANDOM,DEGREE,63
RANDOM,PROTECTION,135
MIXED,PROXIMITY,342
MIXED,DEGREE,81
MIXED,PROTECTION,106
DETERMINISTIC,PROXIMITY,51
DETERMINISTIC,DEGREE,4
DETERMINISTIC,PROTECTION,448
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,304
RANDOM,DEGREE,63
RANDOM,PROTECTION,135
MIXED,PROXIMITY,342
MIXED,DEGREE,81
MIXED,PROTECTION,106
DETERMINISTIC,PROXIMITY,51
DETERMINISTIC,DEGREE,4
DETERMINISTIC,PROTECTION,448
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,304
RANDOM,DEGREE,63
RANDOM,PROTECTION,135
MIXED,PROXIMITY,342
MIXED,DEGREE,81
MIXED,PROTECTION,106
DETERMINISTIC,PROXIMITY,51
DETERMINISTIC,DEGREE,4
DETERMINISTIC,PROTECTION,448
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,304
RANDOM,DEGREE,63
RANDOM,PROTECTION,135
MIXED,PROXIMITY,342
MIXED,DEGREE,81
MIXED,PROTECTION,106
DETERMINISTIC,PROXIMITY,51
DETERMINISTIC,DEGREE,4
DETERMINISTIC,PROTECTION,448
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,304
RANDOM,DEGREE,63
RANDOM,PROTECTION,135
MIXED,PROXIMITY,342
MIXED,DEGREE,81
MIXED,PROTECTION,106
DETERMINISTIC,PROXIMITY,51
DETERMINISTIC,DEGREE,4
DETERMINISTIC,PROTECTION,448
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,304
RANDOM,DEGREE,63
RANDOM,PROTECTION,135
MIXED,PROXIMITY,342
MIXED,DEGREE,81
MIXED,PROTECTION,106
DETERMINISTIC,PROXIMITY,51
DETERMINISTIC,DEGREE,4
DETERMINISTIC,PROTECTION,448
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,304
RANDOM,DEGREE,63
RANDOM,PROTECTION,135
MIXED,PROXIMITY,342
MIXED,DEGREE,81
MIXED,PROTECTION,106
DETERMINISTIC,PROXIMITY,51
DETERMINISTIC,DEGREE,4
DETERMINISTIC,PROTECTION,448
PROTECTION ALLOCATION,DEFENCE STRATEGY,NUMBER OF WINS
RANDOM,PROXIMITY,304
RANDOM,DEGREE,63
RANDOM,PROTECTION,135
MIXED,PROXIMITY,342
MIXED,DEGREE,81
MIXED,PROTECTION,106
DETERMINISTIC,PROXIMITY,51
DETERMINISTIC,DEGREE,4
DETERMINISTIC,PROTECTION,448
