OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,15,0,10,0,40
0,DEGREE,9,0,15,0,35
0,PROTECTION,6,0,16,0,34
1,PROXIMITY,15,0,18,0,32
1,DEGREE,15,0,17,0,33
1,PROTECTION,9,0,19,0,31
2,PROXIMITY,11,0,16,0,34
2,DEGREE,13,0,16,0,34
2,PROTECTION,13,0,12,0,38
3,PROXIMITY,17,0,12,0,38
3,DEGREE,15,0,17,0,33
3,PROTECTION,9,0,16,0,34
4,PROXIMITY,7,0,23,0,27
4,DEGREE,13,0,21,0,29
4,PROTECTION,6,0,22,0,28
5,PROXIMITY,13,0,14,0,36
5,DEGREE,11,0,13,0,37
5,PROTECTION,7,0,14,0,36
6,PROXIMITY,11,0,16,0,34
6,DEGREE,15,0,16,0,34
6,PROTECTION,7,0,17,0,33
7,PROXIMITY,11,0,27,0,23
7,DEGREE,9,0,27,0,23
7,PROTECTION,9,0,24,0,26
8,PROXIMITY,9,0,11,0,39
8,DEGREE,9,0,13,0,37
8,PROTECTION,5,0,11,0,39
9,PROXIMITY,17,0,11,0,39
9,DEGREE,9,0,16,0,34
9,PROTECTION,7,0,16,0,34
10,PROXIMITY,17,0,7,0,43
10,DEGREE,15,0,8,0,42
10,PROTECTION,11,0,10,0,40
11,PROXIMITY,19,0,10,0,40
11,DEGREE,13,0,17,0,33
11,PROTECTION,11,0,15,0,35
12,PROXIMITY,19,0,5,0,45
12,DEGREE,13,0,12,0,38
12,PROTECTION,9,0,11,0,39
13,PROXIMITY,13,0,6,0,44
13,DEGREE,17,0,3,0,47
13,PROTECTION,11,0,7,0,43
14,PROXIMITY,27,0,3,0,47
14,DEGREE,9,0,14,0,36
14,PROTECTION,13,0,10,0,40
15,PROXIMITY,19,0,10,0,40
15,DEGREE,15,0,17,0,33
15,PROTECTION,11,0,14,0,36
16,PROXIMITY,13,0,13,0,37
16,DEGREE,11,0,12,0,38
16,PROTECTION,8,0,13,0,37
17,PROXIMITY,15,0,15,0,35
17,DEGREE,9,0,21,0,29
17,PROTECTION,11,0,13,0,37
18,PROXIMITY,17,0,10,0,40
18,DEGREE,11,0,12,0,38
18,PROTECTION,13,0,8,0,42
19,PROXIMITY,11,0,8,0,42
19,DEGREE,9,0,11,0,39
19,PROTECTION,7,0,10,0,40
20,PROXIMITY,15,0,15,0,35
20,DEGREE,11,0,17,0,33
20,PROTECTION,9,0,16,0,34
21,PROXIMITY,21,0,3,0,47
21,DEGREE,13,0,9,0,41
21,PROTECTION,13,0,6,0,44
22,PROXIMITY,9,0,14,0,36
22,DEGREE,11,0,13,0,37
22,PROTECTION,6,0,14,0,36
23,PROXIMITY,11,0,13,0,37
23,DEGREE,11,0,12,0,38
23,PROTECTION,9,0,12,0,38
24,PROXIMITY,15,0,6,0,44
24,DEGREE,13,0,7,0,43
24,PROTECTION,15,0,4,0,46
25,PROXIMITY,17,0,1,0,49
25,DEGREE,15,0,5,0,45
25,PROTECTION,13,0,5,0,45
26,PROXIMITY,19,0,10,0,40
26,DEGREE,15,0,13,0,37
26,PROTECTION,11,0,13,0,37
27,PROXIMITY,11,0,12,0,38
27,DEGREE,9,0,14,0,36
27,PROTECTION,9,0,14,0,36
28,PROXIMITY,13,0,18,0,32
28,DEGREE,11,0,18,0,32
28,PROTECTION,8,0,18,0,32
29,PROXIMITY,17,0,7,0,43
29,DEGREE,15,0,9,0,41
29,PROTECTION,11,0,10,0,40
30,PROXIMITY,15,0,11,0,39
30,DEGREE,15,0,12,0,38
30,PROTECTION,15,0,6,0,44
31,PROXIMITY,13,0,7,0,43
31,DEGREE,11,0,9,0,41
31,PROTECTION,9,0,8,0,42
32,PROXIMITY,13,0,8,0,42
32,DEGREE,11,0,9,0,41
32,PROTECTION,13,0,6,0,44
33,PROXIMITY,19,0,2,0,48
33,DEGREE,13,0,7,0,43
33,PROTECTION,8,0,9,0,41
34,PROXIMITY,17,0,2,0,48
34,DEGREE,9,0,8,0,42
34,PROTECTION,11,0,6,0,44
35,PROXIMITY,17,0,7,0,43
35,DEGREE,15,0,7,0,43
35,PROTECTION,13,0,7,0,43
36,PROXIMITY,15,0,3,0,47
36,DEGREE,11,0,6,0,44
36,PROTECTION,13,0,4,0,46
37,PROXIMITY,15,0,2,0,48
37,DEGREE,11,0,6,0,44
37,PROTECTION,11,0,6,0,44
38,PROXIMITY,17,0,4,0,46
38,DEGREE,11,0,9,0,41
38,PROTECTION,13,0,6,0,44
39,PROXIMITY,23,0,1,0,49
39,DEGREE,19,0,3,0,47
39,PROTECTION,11,0,8,0,42
40,PROXIMITY,21,0,4,0,46
40,DEGREE,13,0,11,0,39
40,PROTECTION,17,0,6,0,44
41,PROXIMITY,11,0,11,0,39
41,DEGREE,15,0,9,0,41
41,PROTECTION,9,0,11,0,39
42,PROXIMITY,17,0,9,0,41
42,DEGREE,11,0,13,0,37
42,PROTECTION,8,0,14,0,36
43,PROXIMITY,17,0,4,0,46
43,DEGREE,11,0,9,0,41
43,PROTECTION,11,0,8,0,42
44,PROXIMITY,23,0,1,0,49
44,DEGREE,10,0,11,0,39
44,PROTECTION,8,0,9,0,41
45,PROXIMITY,17,0,3,0,47
45,DEGREE,15,0,5,0,45
45,PROTECTION,9,0,8,0,42
46,PROXIMITY,21,0,1,0,49
46,DEGREE,11,0,8,0,42
46,PROTECTION,15,0,4,0,46
47,PROXIMITY,27,0,3,0,47
47,DEGREE,13,0,10,0,40
47,PROTECTION,11,0,11,0,39
48,PROXIMITY,29,0,2,0,48
48,DEGREE,23,0,5,0,45
48,PROTECTION,11,0,12,0,38
49,PROXIMITY,15,0,12,0,38
49,DEGREE,9,0,15,0,35
49,PROTECTION,11,0,9,0,41

