OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,15,0,2,0,23
0,DEGREE,15,0,3,0,22
0,PROTECTION,9,0,7,0,18
0,RANDOM,9,0,8,0,17
1,PROXIMITY,15,0,1,0,24
1,DEGREE,15,0,1,0,24
1,PROTECTION,7,0,15,0,10
1,RANDOM,9,0,10,0,15
2,PROXIMITY,15,0,1,0,24
2,DEGREE,15,0,2,0,23
2,PROTECTION,11,0,11,0,14
2,RANDOM,9,0,10,0,15
3,PROXIMITY,13,0,1,0,24
3,DEGREE,13,0,3,0,22
3,PROTECTION,7,0,11,0,14
3,RANDOM,11,0,4,0,21
4,PROXIMITY,19,0,1,0,24
4,DEGREE,19,0,1,0,24
4,PROTECTION,11,0,12,0,13
4,RANDOM,9,0,9,0,16
5,PROXIMITY,11,0,3,0,22
5,DEGREE,11,0,4,0,21
5,PROTECTION,5,0,13,0,12
5,RANDOM,11,0,7,0,18
6,PROXIMITY,17,0,1,0,24
6,DEGREE,17,0,1,0,24
6,PROTECTION,7,0,11,0,14
6,RANDOM,11,0,10,0,15
7,PROXIMITY,17,0,1,0,24
7,DEGREE,11,0,7,0,18
7,PROTECTION,9,0,11,0,14
7,RANDOM,13,0,7,0,18
8,PROXIMITY,11,0,5,0,20
8,DEGREE,13,0,5,0,20
8,PROTECTION,7,0,13,0,12
8,RANDOM,9,0,10,0,15
9,PROXIMITY,21,0,1,0,24
9,DEGREE,21,0,1,0,24
9,PROTECTION,9,0,10,0,15
9,RANDOM,9,0,13,0,12
10,PROXIMITY,23,0,1,0,24
10,DEGREE,21,0,1,0,24
10,PROTECTION,7,0,17,0,8
10,RANDOM,11,0,15,0,10
11,PROXIMITY,23,0,1,0,24
11,DEGREE,23,0,1,0,24
11,PROTECTION,9,0,15,0,10
11,RANDOM,21,0,1,0,24
12,PROXIMITY,13,0,4,0,21
12,DEGREE,11,0,9,0,16
12,PROTECTION,17,0,2,0,23
12,RANDOM,9,0,9,0,16
13,PROXIMITY,17,0,1,0,24
13,DEGREE,19,0,2,0,23
13,PROTECTION,17,0,1,0,24
13,RANDOM,13,0,9,0,16
14,PROXIMITY,21,0,1,0,24
14,DEGREE,13,0,9,0,16
14,PROTECTION,8,0,14,0,11
14,RANDOM,9,0,14,0,11
15,PROXIMITY,23,0,1,0,24
15,DEGREE,17,0,6,0,19
15,PROTECTION,21,0,1,0,24
15,RANDOM,9,0,15,0,10
16,PROXIMITY,23,0,1,0,24
16,DEGREE,11,0,12,0,13
16,PROTECTION,9,0,15,0,10
16,RANDOM,16,0,9,0,16
17,PROXIMITY,23,0,1,0,24
17,DEGREE,7,0,18,0,7
17,PROTECTION,7,0,15,0,10
17,RANDOM,11,0,12,0,13
18,PROXIMITY,23,0,1,0,24
18,DEGREE,9,0,13,0,12
18,PROTECTION,23,0,1,0,24
18,RANDOM,8,0,17,0,8
19,PROXIMITY,25,0,1,0,24
19,DEGREE,11,0,14,0,11
19,PROTECTION,21,0,1,0,24
19,RANDOM,13,0,11,0,14
20,PROXIMITY,23,0,1,0,24
20,DEGREE,23,0,1,0,24
20,PROTECTION,23,0,1,0,24
20,RANDOM,9,0,19,0,6
21,PROXIMITY,23,0,1,0,24
21,DEGREE,11,0,14,0,11
21,PROTECTION,11,0,14,0,11
21,RANDOM,7,0,15,0,10
22,PROXIMITY,23,0,1,0,24
22,DEGREE,25,0,1,0,24
22,PROTECTION,21,0,1,0,24
22,RANDOM,7,0,17,0,8
23,PROXIMITY,21,0,1,0,24
23,DEGREE,15,0,11,0,14
23,PROTECTION,21,0,1,0,24
23,RANDOM,7,0,16,0,9
24,PROXIMITY,23,0,1,0,24
24,DEGREE,9,0,15,0,10
24,PROTECTION,23,0,1,0,24
24,RANDOM,13,0,13,0,12

