OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,41,0,3,0,47
1,PROXIMITY,39,0,1,0,49
2,PROXIMITY,15,0,22,0,28
3,PROXIMITY,15,0,25,0,25
4,PROXIMITY,19,0,18,0,32
5,DEGREE,43,0,1,0,49
6,PROXIMITY,45,0,1,0,49
7,PROXIMITY,12,0,28,0,22
8,DEGREE,25,0,13,0,37
9,DEGREE,17,0,22,0,28
10,DEGREE,37,0,2,0,48
11,PROTECTION,39,0,1,0,49
12,PROXIMITY,23,0,16,0,34
13,PROXIMITY,43,0,1,0,49
14,PROXIMITY,41,0,1,0,49
15,PROXIMITY,43,0,1,0,49
16,PROXIMITY,45,0,1,0,49
17,PROTECTION,47,0,1,0,49
18,PROXIMITY,49,0,1,0,49
19,PROXIMITY,47,0,1,0,49
19,PROTECTION,47,0,1,0,49
20,PROXIMITY,45,0,1,0,49
21,PROXIMITY,45,0,1,0,49
22,PROXIMITY,55,0,1,0,49
23,PROXIMITY,53,0,1,0,49
24,PROTECTION,51,0,1,0,49
25,PROTECTION,47,0,1,0,49
26,PROXIMITY,55,0,1,0,49
27,PROXIMITY,53,0,1,0,49
28,PROXIMITY,49,0,1,0,49
29,PROXIMITY,51,0,1,0,49
30,PROXIMITY,49,0,1,0,49
30,PROTECTION,49,0,1,0,49
31,PROTECTION,51,0,1,0,49
32,PROTECTION,53,0,1,0,49
33,PROTECTION,51,0,1,0,49
34,PROTECTION,53,0,1,0,49
35,PROTECTION,51,0,1,0,49
36,PROXIMITY,55,0,1,0,49
37,PROXIMITY,55,0,1,0,49
38,PROTECTION,53,0,1,0,49
39,PROXIMITY,53,0,1,0,49
39,PROTECTION,53,0,1,0,49
40,PROTECTION,53,0,1,0,49
41,PROTECTION,53,0,1,0,49
42,PROTECTION,51,0,1,0,49
43,PROTECTION,53,0,1,0,49
44,PROTECTION,53,0,1,0,49
45,PROTECTION,53,0,1,0,49
46,PROTECTION,53,0,1,0,49
47,PROXIMITY,51,0,1,0,49
47,PROTECTION,51,0,1,0,49
48,PROTECTION,53,0,1,0,49
49,PROTECTION,53,0,1,0,49

