OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,15,0,11,0,39
1,PROTECTION,13,0,9,0,41
2,PROXIMITY,17,0,7,0,43
3,PROTECTION,21,0,7,0,43
4,PROTECTION,11,0,11,0,39
5,PROTECTION,7,0,22,0,28
6,PROTECTION,7,0,21,0,29
7,PROXIMITY,23,0,9,0,41
8,DEGREE,45,0,2,0,48
9,PROTECTION,11,0,17,0,33
10,PROXIMITY,13,0,14,0,36
11,PROTECTION,7,0,19,0,31
12,PROTECTION,15,0,5,0,45
13,PROTECTION,11,0,13,0,37
14,PROXIMITY,35,0,5,0,45
15,PROTECTION,11,0,11,0,39
16,PROTECTION,13,0,12,0,38
17,PROXIMITY,17,0,13,0,37
18,PROTECTION,10,0,11,0,39
19,PROXIMITY,17,0,12,0,38
20,DEGREE,17,0,11,0,39
21,DEGREE,19,0,15,0,35
22,PROXIMITY,19,0,16,0,34
23,DEGREE,15,0,11,0,39
24,PROTECTION,13,0,10,0,40
25,PROTECTION,9,0,15,0,35
26,PROTECTION,19,0,6,0,44
27,PROTECTION,13,0,8,0,42
28,PROTECTION,15,0,10,0,40
29,PROTECTION,6,0,31,0,19
30,DEGREE,15,0,17,0,33
31,PROXIMITY,33,0,4,0,46
32,PROTECTION,9,0,15,0,35
33,PROTECTION,7,0,22,0,28
34,PROTECTION,13,0,11,0,39
35,PROXIMITY,21,0,12,0,38
36,PROTECTION,17,0,7,0,43
37,PROXIMITY,21,0,8,0,42
38,PROXIMITY,17,0,16,0,34
39,PROXIMITY,49,0,4,0,46
40,PROXIMITY,23,0,14,0,36
40,DEGREE,23,0,14,0,36
41,PROXIMITY,25,0,16,0,34
42,PROXIMITY,43,0,4,0,46
43,PROTECTION,23,0,5,0,45
44,PROXIMITY,47,0,1,0,49
45,PROXIMITY,31,0,5,0,45
46,PROXIMITY,17,0,14,0,36
47,PROXIMITY,37,0,2,0,48
48,DEGREE,23,0,14,0,36
49,PROTECTION,11,0,12,0,38

