OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,69,0,1,0,49
0,DEGREE,69,0,2,0,48
0,PROTECTION,85,0,1,0,49
1,PROXIMITY,81,0,1,0,49
1,DEGREE,73,0,8,0,42
1,PROTECTION,89,0,1,0,49
2,PROXIMITY,83,0,1,0,49
2,DEGREE,79,0,5,0,45
2,PROTECTION,85,0,1,0,49
3,PROXIMITY,73,0,1,0,49
3,DEGREE,69,0,6,0,44
3,PROTECTION,85,0,1,0,49
4,PROXIMITY,81,0,1,0,49
4,DEGREE,81,0,2,0,48
4,PROTECTION,87,0,1,0,49
5,PROXIMITY,83,0,1,0,49
5,DEGREE,81,0,3,0,47
5,PROTECTION,85,0,1,0,49
6,PROXIMITY,79,0,1,0,49
6,DEGREE,79,0,1,0,49
6,PROTECTION,83,0,1,0,49
7,PROXIMITY,81,0,1,0,49
7,DEGREE,75,0,7,0,43
7,PROTECTION,89,0,1,0,49
8,PROXIMITY,71,0,1,0,49
8,DEGREE,67,0,6,0,44
8,PROTECTION,83,0,1,0,49
9,PROXIMITY,79,0,1,0,49
9,DEGREE,75,0,7,0,43
9,PROTECTION,89,0,1,0,49
10,PROXIMITY,75,0,1,0,49
10,DEGREE,71,0,6,0,44
10,PROTECTION,85,0,1,0,49
11,PROXIMITY,81,0,1,0,49
11,DEGREE,75,0,7,0,43
11,PROTECTION,87,0,1,0,49
12,PROXIMITY,83,0,1,0,49
12,DEGREE,79,0,5,0,45
12,PROTECTION,85,0,1,0,49
13,PROXIMITY,71,0,1,0,49
13,DEGREE,65,0,7,0,43
13,PROTECTION,85,0,1,0,49
14,PROXIMITY,77,0,1,0,49
14,DEGREE,75,0,5,0,45
14,PROTECTION,83,0,1,0,49
15,PROXIMITY,85,0,1,0,49
15,DEGREE,83,0,3,0,47
15,PROTECTION,89,0,1,0,49
16,PROXIMITY,77,0,1,0,49
16,DEGREE,75,0,7,0,43
16,PROTECTION,87,0,1,0,49
17,PROXIMITY,71,0,1,0,49
17,DEGREE,71,0,5,0,45
17,PROTECTION,79,0,1,0,49
18,PROXIMITY,73,0,1,0,49
18,DEGREE,69,0,7,0,43
18,PROTECTION,87,0,1,0,49
19,PROXIMITY,87,0,1,0,49
19,DEGREE,85,0,3,0,47
19,PROTECTION,91,0,1,0,49
20,PROXIMITY,75,0,1,0,49
20,DEGREE,67,0,11,0,39
20,PROTECTION,81,0,1,0,49
21,PROXIMITY,79,0,1,0,49
21,DEGREE,67,0,12,0,38
21,PROTECTION,87,0,1,0,49
22,PROXIMITY,73,0,1,0,49
22,DEGREE,73,0,3,0,47
22,PROTECTION,85,0,1,0,49
