OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,5,0,8,0,12
1,PROTECTION,4,0,12,0,8
2,PROTECTION,6,0,10,0,10
3,PROTECTION,6,0,10,0,10
4,PROTECTION,4,0,13,0,7
5,PROXIMITY,5,0,11,0,9
6,PROTECTION,5,0,10,0,10
7,DEGREE,9,0,9,0,11
8,PROTECTION,7,0,11,0,9
9,PROTECTION,6,0,12,0,8
10,PROTECTION,5,0,12,0,8
10,RANDOM,5,0,12,0,8
11,PROTECTION,8,0,8,0,12
12,PROTECTION,5,0,11,0,9
13,PROTECTION,4,0,13,0,7
14,DEGREE,11,0,7,0,13
15,PROTECTION,4,0,12,0,8
16,PROTECTION,5,0,13,0,7
17,DEGREE,5,0,11,0,9
17,PROTECTION,5,0,11,0,9
18,PROTECTION,5,0,11,0,9
19,PROTECTION,6,0,10,0,10

