OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,4,0,14,0,6
1,PROTECTION,4,0,12,0,8
2,PROTECTION,4,0,13,0,7
3,PROTECTION,4,0,10,0,10
4,PROTECTION,4,0,15,0,5
5,PROTECTION,4,0,12,0,8
6,PROTECTION,4,0,11,0,9
7,PROTECTION,4,0,11,0,9
8,PROTECTION,4,0,11,0,9
9,PROTECTION,4,0,12,0,8
10,PROTECTION,4,0,10,0,10
11,PROTECTION,5,0,12,0,8
12,PROTECTION,4,0,11,0,9
13,PROTECTION,4,0,11,0,9
14,PROTECTION,4,0,12,0,8
15,PROTECTION,4,0,12,0,8
16,PROTECTION,5,0,12,0,8
17,PROTECTION,5,0,10,0,10
18,PROTECTION,5,0,10,0,10
19,PROTECTION,4,0,10,0,10

