OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,11,0,27,0,23
1,PROTECTION,15,0,27,0,23
2,PROTECTION,13,0,27,0,23
3,PROXIMITY,15,0,25,0,25
4,PROXIMITY,71,0,1,0,49
5,PROTECTION,13,0,25,0,25
6,PROTECTION,8,0,33,0,17
7,PROTECTION,8,0,32,0,18
8,PROTECTION,10,0,25,0,25
9,PROTECTION,9,0,30,0,20
10,PROTECTION,9,0,33,0,17
11,PROTECTION,13,0,29,0,21
12,PROXIMITY,105,0,1,0,49
13,PROTECTION,9,0,29,0,21
14,PROTECTION,8,0,33,0,17
15,PROTECTION,13,0,26,0,24
16,PROXIMITY,25,0,24,0,26
17,PROTECTION,13,0,25,0,25
18,PROTECTION,9,0,32,0,18
19,PROTECTION,9,0,30,0,20
20,PROTECTION,8,0,33,0,17
21,PROTECTION,9,0,31,0,19
22,PROTECTION,9,0,29,0,21
23,PROTECTION,9,0,27,0,23
24,PROTECTION,9,0,32,0,18
25,PROTECTION,9,0,31,0,19
26,PROTECTION,9,0,33,0,17
27,PROTECTION,13,0,24,0,26
28,PROXIMITY,65,0,1,0,49
29,PROTECTION,10,0,28,0,22
30,PROXIMITY,15,0,27,0,23
31,PROTECTION,11,0,29,0,21
32,PROTECTION,11,0,30,0,20
33,DEGREE,15,0,24,0,26
34,PROTECTION,11,0,26,0,24
35,PROTECTION,9,0,33,0,17
36,PROTECTION,9,0,31,0,19
37,PROTECTION,9,0,32,0,18
38,PROTECTION,12,0,26,0,24
39,PROTECTION,10,0,25,0,25
40,PROTECTION,13,0,25,0,25
41,PROXIMITY,91,0,1,0,49
42,DEGREE,19,0,29,0,21
43,PROTECTION,11,0,26,0,24
44,PROTECTION,9,0,30,0,20
45,PROTECTION,6,0,35,0,15
46,PROTECTION,9,0,31,0,19
47,PROTECTION,9,0,26,0,24
48,PROTECTION,9,0,29,0,21
49,PROTECTION,8,0,33,0,17

