OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROTECTION,7,0,36,0,14
1,PROTECTION,7,0,34,0,16
2,PROTECTION,7,0,34,0,16
3,PROTECTION,7,0,30,0,20
4,PROTECTION,9,0,34,0,16
5,PROTECTION,7,0,28,0,22
6,PROTECTION,8,0,31,0,19
7,PROTECTION,7,0,34,0,16
8,PROTECTION,6,0,32,0,18
9,PROTECTION,7,0,32,0,18
10,PROTECTION,9,0,27,0,23
11,PROTECTION,7,0,30,0,20
12,PROTECTION,9,0,32,0,18
13,PROTECTION,9,0,31,0,19
14,PROTECTION,8,0,32,0,18
15,PROTECTION,9,0,30,0,20
16,PROTECTION,9,0,30,0,20
17,PROTECTION,9,0,30,0,20
18,PROTECTION,9,0,30,0,20
19,PROTECTION,7,0,34,0,16
20,PROTECTION,9,0,32,0,18
21,PROTECTION,8,0,32,0,18
22,PROTECTION,7,0,33,0,17
23,PROXIMITY,75,0,1,0,49
24,PROTECTION,9,0,29,0,21
25,PROTECTION,8,0,31,0,19
26,PROTECTION,7,0,29,0,21
27,PROTECTION,7,0,31,0,19
28,PROTECTION,11,0,31,0,19
29,PROXIMITY,9,0,33,0,17
30,PROTECTION,9,0,31,0,19
31,PROTECTION,8,0,31,0,19
32,PROTECTION,7,0,33,0,17
33,PROTECTION,9,0,29,0,21
34,PROTECTION,11,0,27,0,23
35,PROTECTION,7,0,31,0,19
36,PROTECTION,8,0,33,0,17
37,PROTECTION,9,0,32,0,18
38,PROTECTION,9,0,32,0,18
39,PROTECTION,9,0,30,0,20
40,PROTECTION,7,0,32,0,18
41,PROTECTION,9,0,30,0,20
42,PROXIMITY,17,0,28,0,22
43,PROTECTION,8,0,30,0,20
44,PROTECTION,8,0,34,0,16
45,PROTECTION,6,0,35,0,15
46,PROXIMITY,61,0,1,0,49
47,PROXIMITY,83,0,1,0,49
48,PROXIMITY,71,0,1,0,49
49,PROXIMITY,77,0,1,0,49

