OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,5,0,12,0,8
0,DEGREE,5,0,10,0,10
0,PROTECTION,4,0,11,0,9
0,RANDOM,4,0,13,0,7
1,PROXIMITY,5,0,7,0,13
1,DEGREE,7,0,7,0,13
1,PROTECTION,4,0,7,0,13
1,RANDOM,7,0,8,0,12
2,PROXIMITY,7,0,8,0,12
2,DEGREE,7,0,10,0,10
2,PROTECTION,4,0,7,0,13
2,RANDOM,5,0,10,0,10
3,PROXIMITY,5,0,5,0,15
3,DEGREE,5,0,8,0,12
3,PROTECTION,5,0,6,0,14
3,RANDOM,5,0,8,0,12
4,PROXIMITY,5,0,13,0,7
4,DEGREE,5,0,13,0,7
4,PROTECTION,5,0,10,0,10
4,RANDOM,5,0,11,0,9
5,PROXIMITY,7,0,9,0,11
5,DEGREE,6,0,11,0,9
5,PROTECTION,5,0,7,0,13
5,RANDOM,5,0,7,0,13
6,PROXIMITY,7,0,9,0,11
6,DEGREE,4,0,10,0,10
6,PROTECTION,5,0,8,0,12
6,RANDOM,5,0,10,0,10
7,PROXIMITY,5,0,10,0,10
7,DEGREE,7,0,10,0,10
7,PROTECTION,7,0,7,0,13
7,RANDOM,5,0,11,0,9
8,PROXIMITY,5,0,9,0,11
8,DEGREE,5,0,10,0,10
8,PROTECTION,4,0,10,0,10
8,RANDOM,4,0,13,0,7
9,PROXIMITY,5,0,8,0,12
9,DEGREE,5,0,12,0,8
9,PROTECTION,5,0,8,0,12
9,RANDOM,7,0,9,0,11
10,PROXIMITY,5,0,13,0,7
10,DEGREE,5,0,15,0,5
10,PROTECTION,5,0,11,0,9
10,RANDOM,5,0,13,0,7
11,PROXIMITY,5,0,10,0,10
11,DEGREE,5,0,12,0,8
11,PROTECTION,4,0,10,0,10
11,RANDOM,4,0,12,0,8
12,PROXIMITY,5,0,8,0,12
12,DEGREE,7,0,7,0,13
12,PROTECTION,5,0,6,0,14
12,RANDOM,5,0,8,0,12
13,PROXIMITY,7,0,9,0,11
13,DEGREE,7,0,10,0,10
13,PROTECTION,4,0,9,0,11
13,RANDOM,5,0,8,0,12
14,PROXIMITY,5,0,4,0,16
14,DEGREE,5,0,6,0,14
14,PROTECTION,5,0,4,0,16
14,RANDOM,7,0,2,0,18
15,PROXIMITY,5,0,10,0,10
15,DEGREE,4,0,14,0,6
15,PROTECTION,5,0,8,0,12
15,RANDOM,5,0,11,0,9
16,PROXIMITY,5,0,9,0,11
16,DEGREE,7,0,9,0,11
16,PROTECTION,5,0,8,0,12
16,RANDOM,5,0,10,0,10
17,PROXIMITY,5,0,9,0,11
17,DEGREE,5,0,9,0,11
17,PROTECTION,5,0,8,0,12
17,RANDOM,5,0,9,0,11
18,PROXIMITY,5,0,13,0,7
18,DEGREE,5,0,12,0,8
18,PROTECTION,4,0,12,0,8
18,RANDOM,5,0,12,0,8
19,PROXIMITY,5,0,12,0,8
19,DEGREE,5,0,11,0,9
19,PROTECTION,3,0,9,0,11
19,RANDOM,4,0,9,0,11

