OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,6,0,25,0,25
0,DEGREE,6,0,24,0,26
0,PROTECTION,7,0,16,0,34
1,PROXIMITY,6,0,26,0,24
1,DEGREE,6,0,27,0,23
1,PROTECTION,6,0,21,0,29
2,PROXIMITY,6,0,28,0,22
2,DEGREE,6,0,28,0,22
2,PROTECTION,6,0,23,0,27
3,PROXIMITY,5,0,33,0,17
3,DEGREE,5,0,33,0,17
3,PROTECTION,4,0,26,0,24
4,PROXIMITY,4,0,25,0,25
4,DEGREE,4,0,25,0,25
4,PROTECTION,5,0,14,0,36
5,PROXIMITY,6,0,24,0,26
5,DEGREE,6,0,25,0,25
5,PROTECTION,6,0,20,0,30
6,PROXIMITY,4,0,23,0,27
6,DEGREE,4,0,23,0,27
6,PROTECTION,4,0,18,0,32
7,PROXIMITY,5,0,22,0,28
7,DEGREE,5,0,23,0,27
7,PROTECTION,4,0,17,0,33
8,PROXIMITY,5,0,22,0,28
8,DEGREE,4,0,21,0,29
8,PROTECTION,5,0,15,0,35
9,PROXIMITY,4,0,27,0,23
9,DEGREE,4,0,27,0,23
9,PROTECTION,5,0,19,0,31
10,PROXIMITY,5,0,20,0,30
10,DEGREE,5,0,19,0,31
10,PROTECTION,6,0,17,0,33
11,PROXIMITY,5,0,28,0,22
11,DEGREE,5,0,28,0,22
11,PROTECTION,5,0,21,0,29
12,PROXIMITY,6,0,20,0,30
12,DEGREE,5,0,20,0,30
12,PROTECTION,4,0,16,0,34
13,PROXIMITY,4,0,30,0,20
13,DEGREE,4,0,30,0,20
13,PROTECTION,4,0,25,0,25
14,PROXIMITY,6,0,22,0,28
14,DEGREE,7,0,20,0,30
14,PROTECTION,7,0,17,0,33
15,PROXIMITY,6,0,31,0,19
15,DEGREE,5,0,31,0,19
15,PROTECTION,5,0,25,0,25
16,PROXIMITY,4,0,32,0,18
16,DEGREE,4,0,29,0,21
16,PROTECTION,4,0,25,0,25
17,PROXIMITY,4,0,32,0,18
17,DEGREE,4,0,32,0,18
17,PROTECTION,4,0,24,0,26
18,PROXIMITY,5,0,20,0,30
18,DEGREE,5,0,20,0,30
18,PROTECTION,6,0,17,0,33
19,PROXIMITY,4,0,29,0,21
19,DEGREE,4,0,30,0,20
19,PROTECTION,5,0,22,0,28
20,PROXIMITY,5,0,19,0,31
20,DEGREE,5,0,20,0,30
20,PROTECTION,4,0,17,0,33
21,PROXIMITY,4,0,27,0,23
21,DEGREE,4,0,27,0,23
21,PROTECTION,4,0,22,0,28
22,PROXIMITY,6,0,24,0,26
22,DEGREE,5,0,25,0,25
22,PROTECTION,5,0,18,0,32
23,PROXIMITY,4,0,32,0,18
23,DEGREE,4,0,31,0,19
23,PROTECTION,4,0,21,0,29
24,PROXIMITY,5,0,29,0,21
24,DEGREE,5,0,29,0,21
24,PROTECTION,4,0,22,0,28
25,PROXIMITY,5,0,25,0,25
25,DEGREE,5,0,26,0,24
25,PROTECTION,6,0,19,0,31
26,PROXIMITY,5,0,30,0,20
26,DEGREE,5,0,30,0,20
26,PROTECTION,4,0,24,0,26
27,PROXIMITY,6,0,22,0,28
27,DEGREE,6,0,21,0,29
27,PROTECTION,6,0,15,0,35
28,PROXIMITY,5,0,22,0,28
28,DEGREE,5,0,21,0,29
28,PROTECTION,6,0,18,0,32
29,PROXIMITY,4,0,32,0,18
29,DEGREE,4,0,32,0,18
29,PROTECTION,4,0,26,0,24
30,PROXIMITY,5,0,29,0,21
30,DEGREE,5,0,29,0,21
30,PROTECTION,4,0,23,0,27
31,PROXIMITY,6,0,22,0,28
31,DEGREE,6,0,19,0,31
31,PROTECTION,8,0,13,0,37
32,PROXIMITY,4,0,27,0,23
32,DEGREE,4,0,27,0,23
32,PROTECTION,5,0,19,0,31
33,PROXIMITY,5,0,27,0,23
33,DEGREE,5,0,27,0,23
33,PROTECTION,5,0,18,0,32
34,PROXIMITY,5,0,31,0,19
34,DEGREE,5,0,29,0,21
34,PROTECTION,5,0,21,0,29
35,PROXIMITY,5,0,20,0,30
35,DEGREE,5,0,21,0,29
35,PROTECTION,4,0,17,0,33
36,PROXIMITY,6,0,30,0,20
36,DEGREE,5,0,31,0,19
36,PROTECTION,6,0,26,0,24
37,PROXIMITY,5,0,29,0,21
37,DEGREE,5,0,28,0,22
37,PROTECTION,5,0,23,0,27
38,PROXIMITY,5,0,22,0,28
38,DEGREE,5,0,22,0,28
38,PROTECTION,4,0,15,0,35
39,PROXIMITY,4,0,25,0,25
39,DEGREE,4,0,26,0,24
39,PROTECTION,4,0,20,0,30
40,PROXIMITY,5,0,31,0,19
40,DEGREE,5,0,31,0,19
40,PROTECTION,5,0,24,0,26
41,PROXIMITY,7,0,21,0,29
41,DEGREE,7,0,19,0,31
41,PROTECTION,6,0,18,0,32
42,PROXIMITY,4,0,30,0,20
42,DEGREE,4,0,30,0,20
42,PROTECTION,4,0,24,0,26
43,PROXIMITY,6,0,19,0,31
43,DEGREE,6,0,19,0,31
43,PROTECTION,5,0,13,0,37
44,PROXIMITY,4,0,25,0,25
44,DEGREE,4,0,25,0,25
44,PROTECTION,4,0,21,0,29
45,PROXIMITY,6,0,29,0,21
45,DEGREE,5,0,30,0,20
45,PROTECTION,5,0,23,0,27
