OUTBREAK,STRATEGY,END TURN,SUSCEPTIBLE,INFECTED,RECOVERED,PROTECTED
0,PROXIMITY,11,0,1,0,19
1,PROXIMITY,11,0,1,0,19
1,PROTECTION,11,0,1,0,19
2,PROXIMITY,7,0,2,0,18
2,DEGREE,7,0,2,0,18
3,DEGREE,7,0,3,0,17
4,RANDOM,9,0,2,0,18
5,PROXIMITY,7,0,1,0,19
5,DEGREE,7,0,1,0,19
6,PROXIMITY,9,0,2,0,18
7,PROXIMITY,9,0,1,0,19
8,PROXIMITY,9,0,1,0,19
9,PROXIMITY,7,0,4,0,16
10,PROXIMITY,9,0,1,0,19
10,DEGREE,9,0,1,0,19
11,PROXIMITY,5,0,3,0,17
11,DEGREE,5,0,3,0,17
12,RANDOM,7,0,3,0,17
13,PROXIMITY,5,0,1,0,19
13,RANDOM,5,0,1,0,19
14,PROXIMITY,9,0,1,0,19
14,DEGREE,9,0,1,0,19
14,RANDOM,9,0,1,0,19
15,PROXIMITY,7,0,1,0,19
15,DEGREE,7,0,1,0,19
16,PROXIMITY,7,0,1,0,19
17,PROXIMITY,9,0,1,0,19
17,DEGREE,9,0,1,0,19
18,RANDOM,11,0,1,0,19
19,PROTECTION,11,0,1,0,19

